chapitre,sens,annee,valeur,poids,edition
"Vêtements et accessoires du vêtement, autres qu'en bonneterie",import,2018,8092,9376,2021
"Vêtements et accessoires du vêtement, autres qu'en bonneterie",import,2019,11489,9522,2021
"Vêtements et accessoires du vêtement, autres qu'en bonneterie",import,2020,12834,9782,2021
"Vêtements et accessoires du vêtement, autres qu'en bonneterie",import,2021,10603,15376,2021
"Autres articles textiles confectionnés, assortiments, friperie et chiffons",import,2017,26682,44810,2021
"Autres articles textiles confectionnés, assortiments, friperie et chiffons",import,2018,29497,48466,2021
"Autres articles textiles confectionnés, assortiments, friperie et chiffons",import,2019,31930,107693,2021
"Autres articles textiles confectionnés, assortiments, friperie et chiffons",import,2020,32320,53364,2021
"Autres articles textiles confectionnés, assortiments, friperie et chiffons",import,2021,39442,69675,2021
"Chaussures, guêtres et articles analogues, parties de ces objets",import,2017,6325,13700,2021
"Chaussures, guêtres et articles analogues, parties de ces objets",import,2018,6414,11936,2021
"Chaussures, guêtres et articles analogues, parties de ces objets",import,2019,9965,12535,2021
"Chaussures, guêtres et articles analogues, parties de ces objets",import,2020,9076,14225,2021
"Chaussures, guêtres et articles analogues, parties de ces objets",import,2021,10255,19195,2021
Coiffures et parties de coiffures,import,2017,2247,455,2021
Coiffures et parties de coiffures,import,2018,720,477,2021
Coiffures et parties de coiffures,import,2019,1041,706,2021
Coiffures et parties de coiffures,import,2020,1902,602,2021
Coiffures et parties de coiffures,import,2021,1446,833,2021
"Parapluies, parasols, cannes, fouets, cravaches et leurs parties",import,2017,103,200,2021
"Parapluies, parasols, cannes, fouets, cravaches et leurs parties",import,2018,189,238,2021
"Parapluies, parasols, cannes, fouets, cravaches et leurs parties",import,2019,64,117,2021
"Parapluies, parasols, cannes, fouets, cravaches et leurs parties",import,2020,98,192,2021
"Parapluies, parasols, cannes, fouets, cravaches et leurs parties",import,2021,148,304,2021
"Plumes apprêtées, fleurs artificielles, ouvrages en cheveux",import,2017,145,424,2021
"Plumes apprêtées, fleurs artificielles, ouvrages en cheveux",import,2018,247,540,2021
"Plumes apprêtées, fleurs artificielles, ouvrages en cheveux",import,2019,364,677,2021
"Plumes apprêtées, fleurs artificielles, ouvrages en cheveux",import,2020,220,551,2021
"Plumes apprêtées, fleurs artificielles, ouvrages en cheveux",import,2021,296,879,2021
"Ouvrages en pierres, plâtre, ciment, amiante, mica ou matières analogues",import,2017,5113,24687,2021
"Ouvrages en pierres, plâtre, ciment, amiante, mica ou matières analogues",import,2018,16854,78948,2021
"Ouvrages en pierres, plâtre, ciment, amiante, mica ou matières analogues",import,2019,8263,33555,2021
"Ouvrages en pierres, plâtre, ciment, amiante, mica ou matières analogues",import,2020,6025,20906,2021
"Ouvrages en pierres, plâtre, ciment, amiante, mica ou matières analogues",import,2021,7091,27364,2021
Produits céramiques,import,2017,29931,229514,2021
Produits céramiques,import,2018,37545,241050,2021
Produits céramiques,import,2019,41228,280342,2021
Produits céramiques,import,2020,36714,260354,2021
Produits céramiques,import,2021,43842,302774,2021
Verre et ouvrages en verre,import,2017,11960,38321,2021
Verre et ouvrages en verre,import,2018,14980,43251,2021
Verre et ouvrages en verre,import,2019,13495,47058,2021
Verre et ouvrages en verre,import,2020,12032,44747,2021
Verre et ouvrages en verre,import,2021,17103,58106,2021
"Perles, pierres gemmes, métaux précieux, bijouterie fantaisie, monnaies",import,2017,1432,1103,2021
"Perles, pierres gemmes, métaux précieux, bijouterie fantaisie, monnaies",import,2018,1724,2162,2021
"Perles, pierres gemmes, métaux précieux, bijouterie fantaisie, monnaies",import,2019,2184,1754,2021
"Perles, pierres gemmes, métaux précieux, bijouterie fantaisie, monnaies",import,2020,1449,1927,2021
"Perles, pierres gemmes, métaux précieux, bijouterie fantaisie, monnaies",import,2021,1723,3491,2021
"Fonte, fer et acier",import,2017,136470,432992,2021
"Fonte, fer et acier",import,2018,182981,522064,2021
"Fonte, fer et acier",import,2019,176510,542401,2021
"Fonte, fer et acier",import,2020,159333,499222,2021
"Fonte, fer et acier",import,2021,232829,639680,2021
"Ouvrages en fonte, fer ou acier",import,2017,98719,100555,2021
"Ouvrages en fonte, fer ou acier",import,2018,148950,183574,2021
"Ouvrages en fonte, fer ou acier",import,2019,153027,174576,2021
"Ouvrages en fonte, fer ou acier",import,2020,114664,121156,2021
"Ouvrages en fonte, fer ou acier",import,2021,167593,132961,2021
Cuivre et ouvrages en cuivre,import,2017,15125,4267,2021
Cuivre et ouvrages en cuivre,import,2018,15469,4508,2021
Cuivre et ouvrages en cuivre,import,2019,17875,5300,2021
Cuivre et ouvrages en cuivre,import,2020,18183,5804,2021
Cuivre et ouvrages en cuivre,import,2021,25298,6221,2021
Nickel et ouvrages en nickel,import,2017,42,146,2021
Nickel et ouvrages en nickel,import,2018,43,72,2021
Nickel et ouvrages en nickel,import,2019,26,19,2021
Nickel et ouvrages en nickel,import,2020,213,37,2021
Nickel et ouvrages en nickel,import,2021,1822,125,2021
Aluminium et ouvrages en aluminium,import,2017,31105,14717,2021
Aluminium et ouvrages en aluminium,import,2018,27213,14490,2021
Aluminium et ouvrages en aluminium,import,2019,47774,29620,2021
Aluminium et ouvrages en aluminium,import,2020,30097,20768,2021
Aluminium et ouvrages en aluminium,import,2021,36660,20794,2021
Plomb et ouvrages en plomb,import,2017,767,293,2021
Plomb et ouvrages en plomb,import,2018,60,67,2021
Plomb et ouvrages en plomb,import,2019,66,29,2021
Plomb et ouvrages en plomb,import,2020,272,183,2021
Plomb et ouvrages en plomb,import,2021,33,91,2021
Zinc et ouvrages en zinc,import,2017,344,1349,2021
Zinc et ouvrages en zinc,import,2018,525,2239,2021
Zinc et ouvrages en zinc,import,2019,1185,5632,2021
Zinc et ouvrages en zinc,import,2020,848,5816,2021
Zinc et ouvrages en zinc,import,2021,606,3625,2021
Étain et ouvrages en étain,import,2017,5,11,2021
Étain et ouvrages en étain,import,2018,12,8,2021
Étain et ouvrages en étain,import,2019,13,16,2021
Étain et ouvrages en étain,import,2020,11,18,2021
Étain et ouvrages en étain,import,2021,34,7,2021
"Autres métaux communs, cermets, ouvrages en ces matières",import,2017,2,6,2021
"Autres métaux communs, cermets, ouvrages en ces matières",import,2018,17,8,2021
"Autres métaux communs, cermets, ouvrages en ces matières",import,2019,77,67,2021
"Autres métaux communs, cermets, ouvrages en ces matières",import,2020,96,84,2021
"Autres métaux communs, cermets, ouvrages en ces matières",import,2021,99,84,2021
"Outils, outillage, coutellerie, couverts en métaux communs et parties",import,2017,9296,6614,2021
"Outils, outillage, coutellerie, couverts en métaux communs et parties",import,2018,6556,6343,2021
"Outils, outillage, coutellerie, couverts en métaux communs et parties",import,2019,7177,6968,2021
"Outils, outillage, coutellerie, couverts en métaux communs et parties",import,2020,7162,8213,2021
"Outils, outillage, coutellerie, couverts en métaux communs et parties",import,2021,10374,10298,2021
Ouvrages divers en métaux communs,import,2017,5587,7683,2021
Ouvrages divers en métaux communs,import,2018,12417,8907,2021
Ouvrages divers en métaux communs,import,2019,10279,9726,2021
Ouvrages divers en métaux communs,import,2020,9721,11417,2021
Ouvrages divers en métaux communs,import,2021,10280,13190,2021
"Réacteurs nucléaires, chaudières, machines, appareils, engins mécaniques",import,2017,377430,115012,2021
"Réacteurs nucléaires, chaudières, machines, appareils, engins mécaniques",import,2018,337909,112400,2021
"Réacteurs nucléaires, chaudières, machines, appareils, engins mécaniques",import,2019,429274,132308,2021
"Réacteurs nucléaires, chaudières, machines, appareils, engins mécaniques",import,2020,382531,129613,2021
"Réacteurs nucléaires, chaudières, machines, appareils, engins mécaniques",import,2021,487119,153937,2021
"Machines électriques, appareils d'émission-réception radio/tv",import,2017,302951,67043,2021
"Machines électriques, appareils d'émission-réception radio/tv",import,2018,248355,56998,2021
"Machines électriques, appareils d'émission-réception radio/tv",import,2019,318393,66778,2021
"Machines électriques, appareils d'émission-réception radio/tv",import,2020,309046,74239,2021
"Machines électriques, appareils d'émission-réception radio/tv",import,2021,312976,77137,2021
"Véhicules et matériel pour voies ferrées, appareils de signalisation",import,2017,3309,2828,2021
"Véhicules et matériel pour voies ferrées, appareils de signalisation",import,2018,10668,3584,2021
"Véhicules et matériel pour voies ferrées, appareils de signalisation",import,2019,97398,6112,2021
"Véhicules et matériel pour voies ferrées, appareils de signalisation",import,2020,24248,4345,2021
"Véhicules et matériel pour voies ferrées, appareils de signalisation",import,2021,8485,4211,2021
"Voitures automobiles et autres véhicules terrestres, parties, accessoires",import,2017,274279,128974,2021
"Voitures automobiles et autres véhicules terrestres, parties, accessoires",import,2018,302200,149175,2021
"Voitures automobiles et autres véhicules terrestres, parties, accessoires",import,2019,290598,158248,2021
"Voitures automobiles et autres véhicules terrestres, parties, accessoires",import,2020,255446,147808,2021
"Voitures automobiles et autres véhicules terrestres, parties, accessoires",import,2021,302070,180873,2021
Navigation aérienne ou spatiale,import,2017,2893,51,2021
Navigation aérienne ou spatiale,import,2018,1094,23,2021
Navigation aérienne ou spatiale,import,2019,1204,10,2021
Navigation aérienne ou spatiale,import,2020,2246,75,2021
Navigation aérienne ou spatiale,import,2021,2656,63,2021
Navigation maritime ou fluviale,import,2017,13438,2645,2021
Navigation maritime ou fluviale,import,2018,60821,13575,2021
Navigation maritime ou fluviale,import,2019,47937,20518,2021
Navigation maritime ou fluviale,import,2020,29017,11818,2021
Navigation maritime ou fluviale,import,2021,15426,2627,2021
"Appareils d'optique, de précision, médico-chirurgicaux, parties, accessoires",import,2017,45557,4047,2021
"Appareils d'optique, de précision, médico-chirurgicaux, parties, accessoires",import,2018,33180,4213,2021
"Appareils d'optique, de précision, médico-chirurgicaux, parties, accessoires",import,2019,39362,5770,2021
"Appareils d'optique, de précision, médico-chirurgicaux, parties, accessoires",import,2020,64017,6274,2021
"Appareils d'optique, de précision, médico-chirurgicaux, parties, accessoires",import,2021,80713,7304,2021
Horlogerie,import,2017,453,283,2021
Horlogerie,import,2018,637,199,2021
Horlogerie,import,2019,735,301,2021
Horlogerie,import,2020,314,226,2021
Horlogerie,import,2021,272,400,2021
"Instruments de musique, parties et accessoires de ces instruments",import,2017,408,90,2021
"Instruments de musique, parties et accessoires de ces instruments",import,2018,124,39,2021
"Instruments de musique, parties et accessoires de ces instruments",import,2019,27,57,2021
"Instruments de musique, parties et accessoires de ces instruments",import,2020,28,53,2021
"Instruments de musique, parties et accessoires de ces instruments",import,2021,17,33,2021
"Armes, munitions et leurs parties et accessoires",import,2017,9479,593,2021
"Armes, munitions et leurs parties et accessoires",import,2018,1591,108,2021
"Armes, munitions et leurs parties et accessoires",import,2019,6660,1659,2021
"Armes, munitions et leurs parties et accessoires",import,2020,13829,384,2021
"Armes, munitions et leurs parties et accessoires",import,2021,5789,314,2021
"Meubles y.c. médicaux, appareils d'éclairage, constructions préfabriquées",import,2017,36271,44065,2021
"Meubles y.c. médicaux, appareils d'éclairage, constructions préfabriquées",import,2018,40475,45968,2021
"Meubles y.c. médicaux, appareils d'éclairage, constructions préfabriquées",import,2019,39630,44036,2021
"Meubles y.c. médicaux, appareils d'éclairage, constructions préfabriquées",import,2020,38921,40869,2021
"Meubles y.c. médicaux, appareils d'éclairage, constructions préfabriquées",import,2021,43667,53302,2021
"Jouets, jeux, articles de divertissements ou sports, parties, accessoires",import,2017,2623,4316,2021
"Jouets, jeux, articles de divertissements ou sports, parties, accessoires",import,2018,3927,3945,2021
"Jouets, jeux, articles de divertissements ou sports, parties, accessoires",import,2019,3723,4191,2021
"Jouets, jeux, articles de divertissements ou sports, parties, accessoires",import,2020,4054,4961,2021
"Jouets, jeux, articles de divertissements ou sports, parties, accessoires",import,2021,4277,6749,2021
Ouvrages divers,import,2017,8326,13978,2021
Ouvrages divers,import,2018,9920,17069,2021
Ouvrages divers,import,2019,11605,18291,2021
Ouvrages divers,import,2020,11540,20815,2021
Ouvrages divers,import,2021,9617,19610,2021
"Objets d'art, de collection ou d'antiquité",import,2017,79,100,2021
"Objets d'art, de collection ou d'antiquité",import,2018,88,97,2021
"Objets d'art, de collection ou d'antiquité",import,2019,430,133,2021
"Objets d'art, de collection ou d'antiquité",import,2020,64,98,2021
"Objets d'art, de collection ou d'antiquité",import,2021,472,284,2021
