pays,region,sens,annee,valeur,poids,edition
AUSTRALIE,Océanie,export,2018,787,901,2021
AUSTRALIE,Océanie,export,2019,1579,1517,2021
AUSTRALIE,Océanie,export,2020,123078,613,2021
AUSTRALIE,Océanie,export,2021,120370,2002,2021
NAURU,Océanie,export,2017,2,0,2021
NAURU,Océanie,export,2018,4132,49591,2021
NAURU,Océanie,export,2019,0,0,2021
NAURU,Océanie,export,2020,1,0,2021
NAURU,Océanie,export,2021,0,0,2021
NOUVELLE CALEDONIE,Océanie,export,2017,0,0,2021
NOUVELLE CALEDONIE,Océanie,export,2018,0,0,2021
NOUVELLE CALEDONIE,Océanie,export,2019,1,0,2021
NOUVELLE CALEDONIE,Océanie,export,2020,0,0,2021
NOUVELLE CALEDONIE,Océanie,export,2021,0,0,2021
NOUVELLE GUINEE ET PAPOUASIE,Océanie,export,2017,2,0,2021
NOUVELLE GUINEE ET PAPOUASIE,Océanie,export,2018,6,1,2021
NOUVELLE GUINEE ET PAPOUASIE,Océanie,export,2019,199,81,2021
NOUVELLE GUINEE ET PAPOUASIE,Océanie,export,2020,0,0,2021
NOUVELLE GUINEE ET PAPOUASIE,Océanie,export,2021,44,6,2021
NOUVELLE ZELANDE,Océanie,export,2017,249,23,2021
NOUVELLE ZELANDE,Océanie,export,2018,622,221,2021
NOUVELLE ZELANDE,Océanie,export,2019,1414,223,2021
NOUVELLE ZELANDE,Océanie,export,2020,1015,184,2021
NOUVELLE ZELANDE,Océanie,export,2021,1819,253,2021
SAMOA OCCIDENTAL,Océanie,export,2017,0,0,2021
SAMOA OCCIDENTAL,Océanie,export,2018,0,0,2021
SAMOA OCCIDENTAL,Océanie,export,2019,0,0,2021
SAMOA OCCIDENTAL,Océanie,export,2020,5,0,2021
SAMOA OCCIDENTAL,Océanie,export,2021,0,0,2021
TONGA,Océanie,export,2017,0,0,2021
TONGA,Océanie,export,2018,0,0,2021
TONGA,Océanie,export,2019,0,0,2021
TONGA,Océanie,export,2020,0,0,2021
TONGA,Océanie,export,2021,115,32,2021
DIVERS,Divers,export,2017,90201,279609,2021
DIVERS,Divers,export,2018,112076,316572,2021
DIVERS,Divers,export,2019,112090,281047,2021
DIVERS,Divers,export,2020,87441,276153,2021
DIVERS,Divers,export,2021,86830,282723,2021
ALLEMAGNE,Union européenne,import,2017,164785,360189,2021
ALLEMAGNE,Union européenne,import,2018,104068,189185,2021
ALLEMAGNE,Union européenne,import,2019,93111,100101,2021
ALLEMAGNE,Union européenne,import,2020,85722,68811,2021
ALLEMAGNE,Union européenne,import,2021,96479,70584,2021
AUTRICHE,Union européenne,import,2017,9303,1980,2021
AUTRICHE,Union européenne,import,2018,3609,1944,2021
AUTRICHE,Union européenne,import,2019,4798,2811,2021
AUTRICHE,Union européenne,import,2020,2457,1417,2021
AUTRICHE,Union européenne,import,2021,3484,2921,2021
BELGIQUE-LUXEMBOURG,Union européenne,import,2017,154866,305217,2021
BELGIQUE-LUXEMBOURG,Union européenne,import,2018,269665,582812,2021
BELGIQUE-LUXEMBOURG,Union européenne,import,2019,330118,809211,2021
BELGIQUE-LUXEMBOURG,Union européenne,import,2020,267560,782082,2021
BELGIQUE-LUXEMBOURG,Union européenne,import,2021,254487,551390,2021
BULGARIE,Union européenne,import,2017,4447,2239,2021
BULGARIE,Union européenne,import,2018,4469,7420,2021
BULGARIE,Union européenne,import,2019,3383,1192,2021
BULGARIE,Union européenne,import,2020,6730,3828,2021
BULGARIE,Union européenne,import,2021,5754,15111,2021
CHYPRE,Union européenne,import,2017,61,44,2021
CHYPRE,Union européenne,import,2018,15,20,2021
CHYPRE,Union européenne,import,2019,,,2021
CHYPRE,Union européenne,import,2020,5,0,2021
CHYPRE,Union européenne,import,2021,64,152,2021
CITE DU VATICAN,Union européenne,import,2017,,,2021
CITE DU VATICAN,Union européenne,import,2018,,,2021
CITE DU VATICAN,Union européenne,import,2019,,,2021
CITE DU VATICAN,Union européenne,import,2020,,,2021
CITE DU VATICAN,Union européenne,import,2021,2,1,2021
DANEMARK,Union européenne,import,2017,5722,2488,2021
DANEMARK,Union européenne,import,2018,14688,5322,2021
DANEMARK,Union européenne,import,2019,90253,22741,2021
DANEMARK,Union européenne,import,2020,13186,6756,2021
DANEMARK,Union européenne,import,2021,14658,6842,2021
ESPAGNE,Union européenne,import,2017,136798,473188,2021
ESPAGNE,Union européenne,import,2018,176175,627646,2021
ESPAGNE,Union européenne,import,2019,194946,589597,2021
ESPAGNE,Union européenne,import,2020,227596,819517,2021
ESPAGNE,Union européenne,import,2021,252985,806611,2021
FINLANDE,Union européenne,import,2017,14795,3714,2021
FINLANDE,Union européenne,import,2018,11814,2213,2021
FINLANDE,Union européenne,import,2019,12056,7747,2021
FINLANDE,Union européenne,import,2020,41181,5929,2021
FINLANDE,Union européenne,import,2021,34671,47140,2021
FRANCE,Union européenne,import,2017,574973,493790,2021
FRANCE,Union européenne,import,2018,569284,427223,2021
FRANCE,Union européenne,import,2019,801137,667452,2021
FRANCE,Union européenne,import,2020,703962,649409,2021
FRANCE,Union européenne,import,2021,632774,500814,2021
GIBRALTAR,Union européenne,import,2017,94,10,2021
GIBRALTAR,Union européenne,import,2018,,,2021
GIBRALTAR,Union européenne,import,2019,55,233,2021
GIBRALTAR,Union européenne,import,2020,,,2021
GIBRALTAR,Union européenne,import,2021,,,2021
GRECE,Union européenne,import,2017,2354,7529,2021
GRECE,Union européenne,import,2018,4305,50331,2021
GRECE,Union européenne,import,2019,13313,37981,2021
GRECE,Union européenne,import,2020,7884,32918,2021
GRECE,Union européenne,import,2021,8391,27612,2021
HONGRIE,Union européenne,import,2017,8170,2276,2021
HONGRIE,Union européenne,import,2018,7050,2536,2021
HONGRIE,Union européenne,import,2019,4986,1402,2021
HONGRIE,Union européenne,import,2020,4196,1096,2021
HONGRIE,Union européenne,import,2021,4786,2390,2021
IRLANDE,Union européenne,import,2017,8858,6473,2021
IRLANDE,Union européenne,import,2018,17609,18068,2021
IRLANDE,Union européenne,import,2019,21526,18405,2021
IRLANDE,Union européenne,import,2020,18604,13907,2021
IRLANDE,Union européenne,import,2021,20217,15491,2021
ITALIE,Union européenne,import,2017,88198,151480,2021
ITALIE,Union européenne,import,2018,111625,199464,2021
ITALIE,Union européenne,import,2019,79053,133288,2021
ITALIE,Union européenne,import,2020,84679,142363,2021
ITALIE,Union européenne,import,2021,112834,198530,2021
MALTE,Union européenne,import,2017,1242,692,2021
MALTE,Union européenne,import,2018,979,414,2021
MALTE,Union européenne,import,2019,3592,42901,2021
MALTE,Union européenne,import,2020,3272,5959,2021
MALTE,Union européenne,import,2021,1561,588,2021
PAYS BAS,Union européenne,import,2017,218227,912409,2021
PAYS BAS,Union européenne,import,2018,293114,927754,2021
PAYS BAS,Union européenne,import,2019,322808,1139118,2021
PAYS BAS,Union européenne,import,2020,277285,1218204,2021
PAYS BAS,Union européenne,import,2021,259995,896064,2021
POLOGNE,Union européenne,import,2017,30407,41011,2021
POLOGNE,Union européenne,import,2018,33936,37646,2021
POLOGNE,Union européenne,import,2019,47648,35736,2021
POLOGNE,Union européenne,import,2020,52564,16033,2021
POLOGNE,Union européenne,import,2021,53866,28171,2021
PORTUGAL,Union européenne,import,2017,24302,68029,2021
PORTUGAL,Union européenne,import,2018,24903,79839,2021
PORTUGAL,Union européenne,import,2019,22282,45322,2021
PORTUGAL,Union européenne,import,2020,16415,24743,2021
PORTUGAL,Union européenne,import,2021,23905,27847,2021
REPUBLIQUE D'ESTONIE,Union européenne,import,2017,11136,57178,2021
REPUBLIQUE D'ESTONIE,Union européenne,import,2018,32,123,2021
REPUBLIQUE D'ESTONIE,Union européenne,import,2019,97,153,2021
REPUBLIQUE D'ESTONIE,Union européenne,import,2020,65,14,2021
REPUBLIQUE D'ESTONIE,Union européenne,import,2021,92,71,2021
REPUBLIQUE DE LETTONIE,Union européenne,import,2017,6,25,2021
REPUBLIQUE DE LETTONIE,Union européenne,import,2018,193,385,2021
REPUBLIQUE DE LETTONIE,Union européenne,import,2019,21,57,2021
REPUBLIQUE DE LETTONIE,Union européenne,import,2020,118,283,2021
REPUBLIQUE DE LETTONIE,Union européenne,import,2021,17,50,2021
REPUBLIQUE DE LITUANIE,Union européenne,import,2017,752,2704,2021
REPUBLIQUE DE LITUANIE,Union européenne,import,2018,1086,3562,2021
REPUBLIQUE DE LITUANIE,Union européenne,import,2019,1564,1720,2021
REPUBLIQUE DE LITUANIE,Union européenne,import,2020,4451,26667,2021
REPUBLIQUE DE LITUANIE,Union européenne,import,2021,6544,31696,2021
REPUBLIQUE DE SLOVAQUIE,Union européenne,import,2017,2025,1229,2021
REPUBLIQUE DE SLOVAQUIE,Union européenne,import,2018,1949,525,2021
REPUBLIQUE DE SLOVAQUIE,Union européenne,import,2019,2928,2325,2021
REPUBLIQUE DE SLOVAQUIE,Union européenne,import,2020,1966,1824,2021
REPUBLIQUE DE SLOVAQUIE,Union européenne,import,2021,2102,426,2021
REPUBLIQUE TCHEQUE,Union européenne,import,2017,3241,6715,2021
REPUBLIQUE TCHEQUE,Union européenne,import,2018,2186,3109,2021
REPUBLIQUE TCHEQUE,Union européenne,import,2019,2290,3017,2021
REPUBLIQUE TCHEQUE,Union européenne,import,2020,2612,2784,2021
REPUBLIQUE TCHEQUE,Union européenne,import,2021,9181,37748,2021
ROUMANIE,Union européenne,import,2017,4960,3832,2021
ROUMANIE,Union européenne,import,2018,8094,39236,2021
ROUMANIE,Union européenne,import,2019,3992,4148,2021
ROUMANIE,Union européenne,import,2020,4529,8324,2021
ROUMANIE,Union européenne,import,2021,4670,4086,2021
ROYAUME UNI,Union européenne,import,2017,37937,48935,2021
ROYAUME UNI,Union européenne,import,2018,38395,62830,2021
ROYAUME UNI,Union européenne,import,2019,36311,59456,2021
ROYAUME UNI,Union européenne,import,2020,36058,48272,2021
ROYAUME UNI,Union européenne,import,2021,69035,118695,2021
SLOVENIE,Union européenne,import,2017,78,292,2021
SLOVENIE,Union européenne,import,2018,1327,491,2021
SLOVENIE,Union européenne,import,2019,611,477,2021
SLOVENIE,Union européenne,import,2020,911,1291,2021
SLOVENIE,Union européenne,import,2021,877,2206,2021
SUEDE,Union européenne,import,2017,13900,17228,2021
SUEDE,Union européenne,import,2018,12433,14151,2021
SUEDE,Union européenne,import,2019,15114,16361,2021
SUEDE,Union européenne,import,2020,16812,26565,2021
SUEDE,Union européenne,import,2021,27041,22447,2021
ALBANIE,Autres pays d'Europe,import,2017,3403,2951,2021
ALBANIE,Autres pays d'Europe,import,2018,3208,3116,2021
ALBANIE,Autres pays d'Europe,import,2019,2908,3333,2021
ALBANIE,Autres pays d'Europe,import,2020,4942,3944,2021
ALBANIE,Autres pays d'Europe,import,2021,10532,168431,2021
ANDORRE,Autres pays d'Europe,import,2017,,,2021
ANDORRE,Autres pays d'Europe,import,2018,21,90,2021
ANDORRE,Autres pays d'Europe,import,2019,28,60,2021
ANDORRE,Autres pays d'Europe,import,2020,8,4,2021
ANDORRE,Autres pays d'Europe,import,2021,7,19,2021
ARMENIE,Autres pays d'Europe,import,2017,1591,7243,2021
ARMENIE,Autres pays d'Europe,import,2018,25,14,2021
ARMENIE,Autres pays d'Europe,import,2019,152,122,2021
ARMENIE,Autres pays d'Europe,import,2020,36,45,2021
ARMENIE,Autres pays d'Europe,import,2021,16,14,2021
BOSNIE-HERZEGOVINE,Autres pays d'Europe,import,2017,91,250,2021
BOSNIE-HERZEGOVINE,Autres pays d'Europe,import,2018,37,140,2021
BOSNIE-HERZEGOVINE,Autres pays d'Europe,import,2019,5,18,2021
BOSNIE-HERZEGOVINE,Autres pays d'Europe,import,2020,25,158,2021
BOSNIE-HERZEGOVINE,Autres pays d'Europe,import,2021,23,12,2021
CROATIE,Autres pays d'Europe,import,2017,30,116,2021
CROATIE,Autres pays d'Europe,import,2018,,,2021
CROATIE,Autres pays d'Europe,import,2019,580,1846,2021
CROATIE,Autres pays d'Europe,import,2020,457,934,2021
CROATIE,Autres pays d'Europe,import,2021,488,842,2021
EX-YOUGOSLAVIE,Autres pays d'Europe,import,2017,0,0,2021
EX-YOUGOSLAVIE,Autres pays d'Europe,import,2018,11,29,2021
EX-YOUGOSLAVIE,Autres pays d'Europe,import,2019,242,547,2021
EX-YOUGOSLAVIE,Autres pays d'Europe,import,2020,277,53,2021
EX-YOUGOSLAVIE,Autres pays d'Europe,import,2021,61,73,2021
HELGOLAND,Autres pays d'Europe,import,2017,195,351,2021
HELGOLAND,Autres pays d'Europe,import,2018,786,2735,2021
HELGOLAND,Autres pays d'Europe,import,2019,415,198,2021
HELGOLAND,Autres pays d'Europe,import,2020,204,90,2021
HELGOLAND,Autres pays d'Europe,import,2021,231,124,2021
ISLANDE,Autres pays d'Europe,import,2017,579,239,2021
ISLANDE,Autres pays d'Europe,import,2018,2213,627,2021
ISLANDE,Autres pays d'Europe,import,2019,2360,490,2021
ISLANDE,Autres pays d'Europe,import,2020,3361,781,2021
ISLANDE,Autres pays d'Europe,import,2021,8709,1172,2021
MONTENEGRO,Autres pays d'Europe,import,2017,25,1,2021
MONTENEGRO,Autres pays d'Europe,import,2018,491,350,2021
MONTENEGRO,Autres pays d'Europe,import,2019,34,73,2021
MONTENEGRO,Autres pays d'Europe,import,2020,121,51,2021
MONTENEGRO,Autres pays d'Europe,import,2021,64,58,2021
NORVEGE,Autres pays d'Europe,import,2017,1828,5301,2021
NORVEGE,Autres pays d'Europe,import,2018,2064,5245,2021
NORVEGE,Autres pays d'Europe,import,2019,4909,13911,2021
NORVEGE,Autres pays d'Europe,import,2020,12720,46188,2021
NORVEGE,Autres pays d'Europe,import,2021,29838,67639,2021
REPUBLIQUE D'AZERBADJAN,Autres pays d'Europe,import,2017,38,120,2021
REPUBLIQUE D'AZERBADJAN,Autres pays d'Europe,import,2018,765,124,2021
REPUBLIQUE D'AZERBADJAN,Autres pays d'Europe,import,2019,733,178,2021
REPUBLIQUE D'AZERBADJAN,Autres pays d'Europe,import,2020,83,145,2021
REPUBLIQUE D'AZERBADJAN,Autres pays d'Europe,import,2021,576,553,2021
REPUBLIQUE D'UKRAINE,Autres pays d'Europe,import,2017,55653,242857,2021
REPUBLIQUE D'UKRAINE,Autres pays d'Europe,import,2018,108187,418588,2021
REPUBLIQUE D'UKRAINE,Autres pays d'Europe,import,2019,84660,298352,2021
REPUBLIQUE D'UKRAINE,Autres pays d'Europe,import,2020,62117,222474,2021
REPUBLIQUE D'UKRAINE,Autres pays d'Europe,import,2021,72667,198648,2021
REPUBLIQUE DE BIELORUSSIE,Autres pays d'Europe,import,2017,3101,16053,2021
REPUBLIQUE DE BIELORUSSIE,Autres pays d'Europe,import,2018,2336,8213,2021
REPUBLIQUE DE BIELORUSSIE,Autres pays d'Europe,import,2019,7183,32599,2021
REPUBLIQUE DE BIELORUSSIE,Autres pays d'Europe,import,2020,5845,35973,2021
REPUBLIQUE DE BIELORUSSIE,Autres pays d'Europe,import,2021,6106,27420,2021
REPUBLIQUE DE GEORGIE,Autres pays d'Europe,import,2017,1580,377,2021
REPUBLIQUE DE GEORGIE,Autres pays d'Europe,import,2018,2585,27241,2021
REPUBLIQUE DE GEORGIE,Autres pays d'Europe,import,2019,208,208,2021
REPUBLIQUE DE GEORGIE,Autres pays d'Europe,import,2020,223,172,2021
REPUBLIQUE DE GEORGIE,Autres pays d'Europe,import,2021,268,123,2021
REPUBLIQUE DE KAZAKSTAN,Autres pays d'Europe,import,2017,1853,32277,2021
REPUBLIQUE DE KAZAKSTAN,Autres pays d'Europe,import,2018,,,2021
REPUBLIQUE DE KAZAKSTAN,Autres pays d'Europe,import,2019,7003,101702,2021
REPUBLIQUE DE KAZAKSTAN,Autres pays d'Europe,import,2020,1524,34560,2021
REPUBLIQUE DE KAZAKSTAN,Autres pays d'Europe,import,2021,28598,273744,2021
RUSSIE,Autres pays d'Europe,import,2017,81204,506637,2021
RUSSIE,Autres pays d'Europe,import,2018,133028,929581,2021
RUSSIE,Autres pays d'Europe,import,2019,213287,1125837,2021
RUSSIE,Autres pays d'Europe,import,2020,203229,1477914,2021
RUSSIE,Autres pays d'Europe,import,2021,307647,1519027,2021
SUISSE,Autres pays d'Europe,import,2017,22014,50883,2021
SUISSE,Autres pays d'Europe,import,2018,31680,65548,2021
SUISSE,Autres pays d'Europe,import,2019,52387,68520,2021
SUISSE,Autres pays d'Europe,import,2020,69432,122795,2021
SUISSE,Autres pays d'Europe,import,2021,40068,65611,2021
TRIESTE,Autres pays d'Europe,import,2017,141,489,2021
TRIESTE,Autres pays d'Europe,import,2018,42,98,2021
TRIESTE,Autres pays d'Europe,import,2019,27,79,2021
TRIESTE,Autres pays d'Europe,import,2020,21,73,2021
TRIESTE,Autres pays d'Europe,import,2021,23,56,2021
TURQUIE,Autres pays d'Europe,import,2017,133971,471883,2021
TURQUIE,Autres pays d'Europe,import,2018,210399,862045,2021
TURQUIE,Autres pays d'Europe,import,2019,177750,806420,2021
TURQUIE,Autres pays d'Europe,import,2020,159993,627603,2021
TURQUIE,Autres pays d'Europe,import,2021,229431,430235,2021
CAMEROUN,Afrique centrale,import,2017,17331,63480,2021
CAMEROUN,Afrique centrale,import,2018,13655,53855,2021
CAMEROUN,Afrique centrale,import,2019,18863,67304,2021
CAMEROUN,Afrique centrale,import,2020,11415,53791,2021
CAMEROUN,Afrique centrale,import,2021,14302,64484,2021
CENTRE AFRIQUE,Afrique centrale,import,2017,0,1,2021
CENTRE AFRIQUE,Afrique centrale,import,2018,0,0,2021
CENTRE AFRIQUE,Afrique centrale,import,2019,8,1,2021
CENTRE AFRIQUE,Afrique centrale,import,2020,1467,296,2021
CENTRE AFRIQUE,Afrique centrale,import,2021,353,70,2021
CONGO,Afrique centrale,import,2017,1017,754,2021
CONGO,Afrique centrale,import,2018,1117,4967,2021
CONGO,Afrique centrale,import,2019,433,542,2021
CONGO,Afrique centrale,import,2020,389,1422,2021
CONGO,Afrique centrale,import,2021,1219,3905,2021
CONGO DEMOCRATIQUE,Afrique centrale,import,2017,787,5738,2021
CONGO DEMOCRATIQUE,Afrique centrale,import,2018,91,198,2021
CONGO DEMOCRATIQUE,Afrique centrale,import,2019,572,5634,2021
CONGO DEMOCRATIQUE,Afrique centrale,import,2020,685,6341,2021
CONGO DEMOCRATIQUE,Afrique centrale,import,2021,715,4219,2021
GABON,Afrique centrale,import,2017,1193,1117,2021
GABON,Afrique centrale,import,2018,176,487,2021
GABON,Afrique centrale,import,2019,396,2155,2021
GABON,Afrique centrale,import,2020,482,2625,2021
GABON,Afrique centrale,import,2021,2078,5376,2021
GUINEE EQUATORIALE,Afrique centrale,import,2017,5145,12389,2021
GUINEE EQUATORIALE,Afrique centrale,import,2018,59,225,2021
GUINEE EQUATORIALE,Afrique centrale,import,2019,2386,8327,2021
GUINEE EQUATORIALE,Afrique centrale,import,2020,,,2021
GUINEE EQUATORIALE,Afrique centrale,import,2021,2,20,2021
RWANDA,Afrique centrale,import,2017,,,2021
RWANDA,Afrique centrale,import,2018,,,2021
RWANDA,Afrique centrale,import,2019,413,213,2021
RWANDA,Afrique centrale,import,2020,4,0,2021
RWANDA,Afrique centrale,import,2021,130,20,2021
SAINT THOMAS ILE DU PRINCE,Afrique centrale,import,2017,,,2021
SAINT THOMAS ILE DU PRINCE,Afrique centrale,import,2018,,,2021
SAINT THOMAS ILE DU PRINCE,Afrique centrale,import,2019,,,2021
SAINT THOMAS ILE DU PRINCE,Afrique centrale,import,2020,,,2021
SAINT THOMAS ILE DU PRINCE,Afrique centrale,import,2021,588,113,2021
ALGERIE,Afrique du Nord,import,2017,4751,17203,2021
ALGERIE,Afrique du Nord,import,2018,4451,50372,2021
ALGERIE,Afrique du Nord,import,2019,3661,90248,2021
ALGERIE,Afrique du Nord,import,2020,15173,432861,2021
ALGERIE,Afrique du Nord,import,2021,21678,347548,2021
EGYPTE,Afrique du Nord,import,2017,12602,29193,2021
EGYPTE,Afrique du Nord,import,2018,12817,30451,2021
EGYPTE,Afrique du Nord,import,2019,20874,51164,2021
EGYPTE,Afrique du Nord,import,2020,20415,48419,2021
EGYPTE,Afrique du Nord,import,2021,36182,353600,2021
ILES CANARIES,Afrique du Nord,import,2017,1,0,2021
ILES CANARIES,Afrique du Nord,import,2018,,,2021
ILES CANARIES,Afrique du Nord,import,2019,0,0,2021
ILES CANARIES,Afrique du Nord,import,2020,,,2021
ILES CANARIES,Afrique du Nord,import,2021,3,28,2021
LIBYE,Afrique du Nord,import,2017,1892,15844,2021
LIBYE,Afrique du Nord,import,2018,2775,17864,2021
LIBYE,Afrique du Nord,import,2019,20,10,2021
LIBYE,Afrique du Nord,import,2020,3,2,2021
LIBYE,Afrique du Nord,import,2021,181,662,2021
MAROC,Afrique du Nord,import,2017,60278,99462,2021
MAROC,Afrique du Nord,import,2018,65612,105336,2021
MAROC,Afrique du Nord,import,2019,74829,151039,2021
MAROC,Afrique du Nord,import,2020,84614,138461,2021
MAROC,Afrique du Nord,import,2021,91500,166530,2021
SOUDAN,Afrique du Nord,import,2017,127,130,2021
SOUDAN,Afrique du Nord,import,2018,259,242,2021
SOUDAN,Afrique du Nord,import,2019,6230,2069,2021
SOUDAN,Afrique du Nord,import,2020,997,2217,2021
SOUDAN,Afrique du Nord,import,2021,6610,788,2021
TUNISIE,Afrique du Nord,import,2017,30767,180427,2021
TUNISIE,Afrique du Nord,import,2018,24812,92110,2021
TUNISIE,Afrique du Nord,import,2019,27239,96524,2021
TUNISIE,Afrique du Nord,import,2020,22771,112301,2021
TUNISIE,Afrique du Nord,import,2021,26989,123743,2021
BENIN,Afrique occidentale,import,2017,337,1683,2021
BENIN,Afrique occidentale,import,2018,480,1712,2021
BENIN,Afrique occidentale,import,2019,459,905,2021
BENIN,Afrique occidentale,import,2020,937,1152,2021
BENIN,Afrique occidentale,import,2021,1221,3775,2021
BURKINA FASO,Afrique occidentale,import,2017,52,103,2021
BURKINA FASO,Afrique occidentale,import,2018,8,3,2021
BURKINA FASO,Afrique occidentale,import,2019,245,1067,2021
BURKINA FASO,Afrique occidentale,import,2020,316,247,2021
BURKINA FASO,Afrique occidentale,import,2021,387,581,2021
COTE D'IVOIRE,Afrique occidentale,import,2017,72260,121260,2021
COTE D'IVOIRE,Afrique occidentale,import,2018,49777,125637,2021
COTE D'IVOIRE,Afrique occidentale,import,2019,55198,140726,2021
COTE D'IVOIRE,Afrique occidentale,import,2020,58708,138706,2021
COTE D'IVOIRE,Afrique occidentale,import,2021,58199,127975,2021
GAMBIE,Afrique occidentale,import,2017,1766,4702,2021
GAMBIE,Afrique occidentale,import,2018,4569,9995,2021
GAMBIE,Afrique occidentale,import,2019,1792,1946,2021
GAMBIE,Afrique occidentale,import,2020,10441,21054,2021
GAMBIE,Afrique occidentale,import,2021,3882,6103,2021
GHANA,Afrique occidentale,import,2017,40370,76279,2021
GHANA,Afrique occidentale,import,2018,23436,49322,2021
GHANA,Afrique occidentale,import,2019,42970,83342,2021
GHANA,Afrique occidentale,import,2020,62779,113965,2021
GHANA,Afrique occidentale,import,2021,41477,67257,2021
GUINEE BISSAU,Afrique occidentale,import,2017,,,2021
GUINEE BISSAU,Afrique occidentale,import,2018,5,3,2021
GUINEE BISSAU,Afrique occidentale,import,2019,10,44,2021
GUINEE BISSAU,Afrique occidentale,import,2020,23,8,2021
GUINEE BISSAU,Afrique occidentale,import,2021,212,397,2021
GUINEE REPUBLIQUE,Afrique occidentale,import,2017,2911,14188,2021
GUINEE REPUBLIQUE,Afrique occidentale,import,2018,5739,15378,2021
GUINEE REPUBLIQUE,Afrique occidentale,import,2019,1068,2399,2021
GUINEE REPUBLIQUE,Afrique occidentale,import,2020,1321,4865,2021
GUINEE REPUBLIQUE,Afrique occidentale,import,2021,1915,14179,2021
ILES DU CAP VERT,Afrique occidentale,import,2017,5,12,2021
ILES DU CAP VERT,Afrique occidentale,import,2018,6,19,2021
ILES DU CAP VERT,Afrique occidentale,import,2019,402,867,2021
ILES DU CAP VERT,Afrique occidentale,import,2020,273,832,2021
ILES DU CAP VERT,Afrique occidentale,import,2021,1770,4275,2021
LIBERIA,Afrique occidentale,import,2017,,,2021
LIBERIA,Afrique occidentale,import,2018,10,33,2021
LIBERIA,Afrique occidentale,import,2019,8,22,2021
LIBERIA,Afrique occidentale,import,2020,3277,7592,2021
LIBERIA,Afrique occidentale,import,2021,1598,5253,2021
MALI,Afrique occidentale,import,2017,4160,9962,2021
MALI,Afrique occidentale,import,2018,1046,4040,2021
MALI,Afrique occidentale,import,2019,1875,2381,2021
MALI,Afrique occidentale,import,2020,1573,1452,2021
MALI,Afrique occidentale,import,2021,2270,5369,2021
MAURITANIE,Afrique occidentale,import,2017,3630,44597,2021
MAURITANIE,Afrique occidentale,import,2018,6957,16322,2021
MAURITANIE,Afrique occidentale,import,2019,3339,6116,2021
MAURITANIE,Afrique occidentale,import,2020,7961,22773,2021
MAURITANIE,Afrique occidentale,import,2021,2295,3548,2021
NIGER,Afrique occidentale,import,2017,84,153,2021
NIGER,Afrique occidentale,import,2018,535,348,2021
NIGER,Afrique occidentale,import,2019,974,580,2021
NIGER,Afrique occidentale,import,2020,220,343,2021
NIGER,Afrique occidentale,import,2021,460,155,2021
NIGERIA,Afrique occidentale,import,2017,309405,1220608,2021
NIGERIA,Afrique occidentale,import,2018,388949,1146885,2021
NIGERIA,Afrique occidentale,import,2019,245564,806262,2021
NIGERIA,Afrique occidentale,import,2020,257198,1067905,2021
NIGERIA,Afrique occidentale,import,2021,287563,1040221,2021
SIERRA LEONE,Afrique occidentale,import,2017,1901,5080,2021
SIERRA LEONE,Afrique occidentale,import,2018,6346,15563,2021
SIERRA LEONE,Afrique occidentale,import,2019,4115,10847,2021
SIERRA LEONE,Afrique occidentale,import,2020,2514,4903,2021
SIERRA LEONE,Afrique occidentale,import,2021,9496,18522,2021
TCHAD,Afrique occidentale,import,2017,,,2021
TCHAD,Afrique occidentale,import,2018,,,2021
TCHAD,Afrique occidentale,import,2019,1,2,2021
TCHAD,Afrique occidentale,import,2020,86,2,2021
TCHAD,Afrique occidentale,import,2021,2,0,2021
TOGO,Afrique occidentale,import,2017,8277,17119,2021
TOGO,Afrique occidentale,import,2018,21422,85374,2021
TOGO,Afrique occidentale,import,2019,23912,65326,2021
TOGO,Afrique occidentale,import,2020,22541,60367,2021
TOGO,Afrique occidentale,import,2021,17419,43796,2021
AFRIQUE DU SUD,Afrique orientale et du Sud,import,2017,69986,585514,2021
AFRIQUE DU SUD,Afrique orientale et du Sud,import,2018,71040,621986,2021
AFRIQUE DU SUD,Afrique orientale et du Sud,import,2019,58800,464046,2021
AFRIQUE DU SUD,Afrique orientale et du Sud,import,2020,49153,318437,2021
AFRIQUE DU SUD,Afrique orientale et du Sud,import,2021,77200,368282,2021
ANGOLA,Afrique orientale et du Sud,import,2017,83,19,2021
ANGOLA,Afrique orientale et du Sud,import,2018,1055,6215,2021
ANGOLA,Afrique orientale et du Sud,import,2019,287,600,2021
ANGOLA,Afrique orientale et du Sud,import,2020,3046,14712,2021
ANGOLA,Afrique orientale et du Sud,import,2021,2471,10028,2021
BURUNDI,Afrique orientale et du Sud,import,2017,,,2021
BURUNDI,Afrique orientale et du Sud,import,2018,,,2021
BURUNDI,Afrique orientale et du Sud,import,2019,,,2021
BURUNDI,Afrique orientale et du Sud,import,2020,,,2021
BURUNDI,Afrique orientale et du Sud,import,2021,21,2,2021
DJIBOUTI,Afrique orientale et du Sud,import,2017,10,47,2021
DJIBOUTI,Afrique orientale et du Sud,import,2018,134,257,2021
DJIBOUTI,Afrique orientale et du Sud,import,2019,9,3,2021
DJIBOUTI,Afrique orientale et du Sud,import,2020,20,30,2021
DJIBOUTI,Afrique orientale et du Sud,import,2021,22,29,2021
