pays,region,sens,annee,valeur,poids,edition
BELGIQUE,Union européenne,import,2025,146254,110655,2025
PAYS BAS,Union européenne,import,2021,259995,896064,2025
PAYS BAS,Union européenne,import,2022,389292,883594,2025
PAYS BAS,Union européenne,import,2023,205054,487152,2025
PAYS BAS,Union européenne,import,2024,176482,473350,2025
PAYS BAS,Union européenne,import,2025,170378,406578,2025
ALLEMAGNE,Union européenne,import,2021,96479,70584,2025
ALLEMAGNE,Union européenne,import,2022,166205,90404,2025
ALLEMAGNE,Union européenne,import,2023,158051,83448,2025
ALLEMAGNE,Union européenne,import,2024,118673,75872,2025
ALLEMAGNE,Union européenne,import,2025,115917,107156,2025
ITALIE,Union européenne,import,2021,112834,198530,2025
ITALIE,Union européenne,import,2022,121732,174728,2025
ITALIE,Union européenne,import,2023,112471,157908,2025
ITALIE,Union européenne,import,2024,118311,148374,2025
ITALIE,Union européenne,import,2025,145203,218621,2025
ROYAUME UNI,Autres pays d'Europe,import,2021,69035,118695,2025
ROYAUME UNI,Autres pays d'Europe,import,2022,97455,75398,2025
ROYAUME UNI,Autres pays d'Europe,import,2023,108231,99793,2025
ROYAUME UNI,Autres pays d'Europe,import,2024,59556,48987,2025
ROYAUME UNI,Autres pays d'Europe,import,2025,56435,72090,2025
IRLANDE,Union européenne,import,2021,20217,15491,2025
IRLANDE,Union européenne,import,2022,26813,19888,2025
IRLANDE,Union européenne,import,2023,13870,9900,2025
IRLANDE,Union européenne,import,2024,21652,18409,2025
IRLANDE,Union européenne,import,2025,23814,19871,2025
DANEMARK,Union européenne,import,2021,14658,6842,2025
DANEMARK,Union européenne,import,2022,16344,9204,2025
DANEMARK,Union européenne,import,2023,48186,10364,2025
DANEMARK,Union européenne,import,2024,17347,13662,2025
DANEMARK,Union européenne,import,2025,13700,10637,2025
GRECE,Union européenne,import,2021,8391,27612,2025
GRECE,Union européenne,import,2022,29378,60026,2025
GRECE,Union européenne,import,2023,19006,40757,2025
GRECE,Union européenne,import,2024,21748,45502,2025
GRECE,Union européenne,import,2025,29659,66026,2025
LUXEMBOURG,Union européenne,import,2021,,,2025
LUXEMBOURG,Union européenne,import,2022,,,2025
LUXEMBOURG,Union européenne,import,2023,2347,766,2025
LUXEMBOURG,Union européenne,import,2024,1911,938,2025
LUXEMBOURG,Union européenne,import,2025,3189,1679,2025
SUEDE,Union européenne,import,2021,27041,22447,2025
SUEDE,Union européenne,import,2022,26303,17983,2025
SUEDE,Union européenne,import,2023,23236,26217,2025
SUEDE,Union européenne,import,2024,25539,21280,2025
SUEDE,Union européenne,import,2025,28339,34089,2025
FINLANDE,Union européenne,import,2021,34671,47140,2025
FINLANDE,Union européenne,import,2022,12149,3864,2025
FINLANDE,Union européenne,import,2023,24591,6224,2025
FINLANDE,Union européenne,import,2024,11746,10007,2025
FINLANDE,Union européenne,import,2025,28456,52757,2025
AUTRICHE,Union européenne,import,2021,3484,2921,2025
AUTRICHE,Union européenne,import,2022,4546,1960,2025
AUTRICHE,Union européenne,import,2023,5600,2727,2025
AUTRICHE,Union européenne,import,2024,4540,2854,2025
AUTRICHE,Union européenne,import,2025,12176,6019,2025
PORTUGAL,Union européenne,import,2021,23905,27847,2025
PORTUGAL,Union européenne,import,2022,28936,36967,2025
PORTUGAL,Union européenne,import,2023,27098,68415,2025
PORTUGAL,Union européenne,import,2024,27275,38759,2025
PORTUGAL,Union européenne,import,2025,21185,40496,2025
ESPAGNE,Union européenne,import,2021,252985,806611,2025
ESPAGNE,Union européenne,import,2022,457499,971982,2025
ESPAGNE,Union européenne,import,2023,180846,479016,2025
ESPAGNE,Union européenne,import,2024,194886,407120,2025
ESPAGNE,Union européenne,import,2025,315352,673462,2025
MALTE,Union européenne,import,2021,1561,588,2025
MALTE,Union européenne,import,2022,13729,25824,2025
MALTE,Union européenne,import,2023,2478,580,2025
MALTE,Union européenne,import,2024,2445,881,2025
MALTE,Union européenne,import,2025,1200,524,2025
POLOGNE,Union européenne,import,2021,53866,28171,2025
POLOGNE,Union européenne,import,2022,73765,50525,2025
POLOGNE,Union européenne,import,2023,76747,93342,2025
POLOGNE,Union européenne,import,2024,91511,163917,2025
POLOGNE,Union européenne,import,2025,78631,92995,2025
REPUBLIQUE DE SLOVAQUIE,Union européenne,import,2021,2102,426,2025
REPUBLIQUE DE SLOVAQUIE,Union européenne,import,2022,2804,1015,2025
REPUBLIQUE DE SLOVAQUIE,Union européenne,import,2023,3255,1097,2025
REPUBLIQUE DE SLOVAQUIE,Union européenne,import,2024,4219,1735,2025
REPUBLIQUE DE SLOVAQUIE,Union européenne,import,2025,3536,1048,2025
REPUBLIQUE TCHEQUE,Union européenne,import,2021,9181,37748,2025
REPUBLIQUE TCHEQUE,Union européenne,import,2022,8420,2540,2025
REPUBLIQUE TCHEQUE,Union européenne,import,2023,9146,61020,2025
REPUBLIQUE TCHEQUE,Union européenne,import,2024,10567,2804,2025
REPUBLIQUE TCHEQUE,Union européenne,import,2025,4349,2385,2025
REPUBLIQUE DE LETTONIE,Union européenne,import,2021,17,50,2025
REPUBLIQUE DE LETTONIE,Union européenne,import,2022,3351,1883,2025
REPUBLIQUE DE LETTONIE,Union européenne,import,2023,9735,34802,2025
REPUBLIQUE DE LETTONIE,Union européenne,import,2024,2659,13989,2025
REPUBLIQUE DE LETTONIE,Union européenne,import,2025,1523,8038,2025
HONGRIE,Union européenne,import,2021,4786,2390,2025
HONGRIE,Union européenne,import,2022,3003,1278,2025
HONGRIE,Union européenne,import,2023,3329,1086,2025
HONGRIE,Union européenne,import,2024,1461,528,2025
HONGRIE,Union européenne,import,2025,1763,1433,2025
REPUBLIQUE DE LITUANIE,Union européenne,import,2021,6544,31696,2025
REPUBLIQUE DE LITUANIE,Union européenne,import,2022,25592,81013,2025
REPUBLIQUE DE LITUANIE,Union européenne,import,2023,32033,147153,2025
REPUBLIQUE DE LITUANIE,Union européenne,import,2024,20917,105886,2025
REPUBLIQUE DE LITUANIE,Union européenne,import,2025,38367,189551,2025
ROUMANIE,Union européenne,import,2021,4670,4086,2025
ROUMANIE,Union européenne,import,2022,5376,3344,2025
ROUMANIE,Union européenne,import,2023,4950,4100,2025
ROUMANIE,Union européenne,import,2024,4321,3449,2025
ROUMANIE,Union européenne,import,2025,8658,13107,2025
REPUBLIQUE D'ESTONIE,Union européenne,import,2021,92,71,2025
REPUBLIQUE D'ESTONIE,Union européenne,import,2022,68,12,2025
REPUBLIQUE D'ESTONIE,Union européenne,import,2023,2912,14013,2025
REPUBLIQUE D'ESTONIE,Union européenne,import,2024,7806,41730,2025
REPUBLIQUE D'ESTONIE,Union européenne,import,2025,1686,8283,2025
BULGARIE,Union européenne,import,2021,5754,15111,2025
BULGARIE,Union européenne,import,2022,2771,1820,2025
BULGARIE,Union européenne,import,2023,35773,55952,2025
BULGARIE,Union européenne,import,2024,63769,121587,2025
BULGARIE,Union européenne,import,2025,4462,8338,2025
CROATIE,Union européenne,import,2021,488,842,2025
CROATIE,Union européenne,import,2022,1482,2590,2025
CROATIE,Union européenne,import,2023,1048,3275,2025
CROATIE,Union européenne,import,2024,2861,7394,2025
CROATIE,Union européenne,import,2025,1413,2957,2025
SLOVENIE,Union européenne,import,2021,877,2206,2025
SLOVENIE,Union européenne,import,2022,1190,3444,2025
SLOVENIE,Union européenne,import,2023,868,3317,2025
SLOVENIE,Union européenne,import,2024,1085,4013,2025
SLOVENIE,Union européenne,import,2025,1239,5145,2025
CHYPRE,Union européenne,import,2021,64,152,2025
CHYPRE,Union européenne,import,2022,117,265,2025
CHYPRE,Union européenne,import,2023,60,62,2025
CHYPRE,Union européenne,import,2024,213,96,2025
CHYPRE,Union européenne,import,2025,9236,21159,2025
ISLANDE,Autres pays d'Europe,import,2021,8709,1172,2025
ISLANDE,Autres pays d'Europe,import,2022,9414,3015,2025
ISLANDE,Autres pays d'Europe,import,2023,9339,7493,2025
ISLANDE,Autres pays d'Europe,import,2024,8530,992,2025
ISLANDE,Autres pays d'Europe,import,2025,1091,664,2025
NORVEGE,Autres pays d'Europe,import,2021,29838,67639,2025
NORVEGE,Autres pays d'Europe,import,2022,54692,72840,2025
NORVEGE,Autres pays d'Europe,import,2023,46924,276195,2025
NORVEGE,Autres pays d'Europe,import,2024,35026,83489,2025
NORVEGE,Autres pays d'Europe,import,2025,65089,30072,2025
SUISSE,Autres pays d'Europe,import,2021,40068,65611,2025
SUISSE,Autres pays d'Europe,import,2022,68469,123531,2025
SUISSE,Autres pays d'Europe,import,2023,43249,59907,2025
SUISSE,Autres pays d'Europe,import,2024,40590,42768,2025
SUISSE,Autres pays d'Europe,import,2025,41191,59068,2025
ANDORRE,Autres pays d'Europe,import,2021,7,19,2025
ANDORRE,Autres pays d'Europe,import,2022,5,3,2025
ANDORRE,Autres pays d'Europe,import,2023,2,14,2025
ANDORRE,Autres pays d'Europe,import,2024,11,7,2025
ANDORRE,Autres pays d'Europe,import,2025,18,2,2025
GIBRALTAR,Autres pays d'Europe,import,2021,,,2025
GIBRALTAR,Autres pays d'Europe,import,2022,15,41,2025
GIBRALTAR,Autres pays d'Europe,import,2023,23,74,2025
GIBRALTAR,Autres pays d'Europe,import,2024,17,86,2025
GIBRALTAR,Autres pays d'Europe,import,2025,16,41,2025
CITE DU VATICAN,Autres pays d'Europe,import,2021,2,1,2025
CITE DU VATICAN,Autres pays d'Europe,import,2022,25,124,2025
CITE DU VATICAN,Autres pays d'Europe,import,2023,43,47,2025
CITE DU VATICAN,Autres pays d'Europe,import,2024,5,3,2025
CITE DU VATICAN,Autres pays d'Europe,import,2025,2,2,2025
EX-YOUGOSLAVIE,Autres pays d'Europe,import,2021,61,73,2025
EX-YOUGOSLAVIE,Autres pays d'Europe,import,2022,67,308,2025
EX-YOUGOSLAVIE,Autres pays d'Europe,import,2023,47,268,2025
EX-YOUGOSLAVIE,Autres pays d'Europe,import,2024,104,160,2025
EX-YOUGOSLAVIE,Autres pays d'Europe,import,2025,26,51,2025
MONTENEGRO,Autres pays d'Europe,import,2021,64,58,2025
MONTENEGRO,Autres pays d'Europe,import,2022,148,18,2025
MONTENEGRO,Autres pays d'Europe,import,2023,55,30,2025
MONTENEGRO,Autres pays d'Europe,import,2024,1001,277,2025
MONTENEGRO,Autres pays d'Europe,import,2025,638,57,2025
TURQUIE,Autres pays d'Europe,import,2021,229431,430235,2025
TURQUIE,Autres pays d'Europe,import,2022,251834,500441,2025
TURQUIE,Autres pays d'Europe,import,2023,176062,287210,2025
TURQUIE,Autres pays d'Europe,import,2024,238935,336391,2025
TURQUIE,Autres pays d'Europe,import,2025,175309,282009,2025
RUSSIE,Autres pays d'Europe,import,2021,307647,1519027,2025
RUSSIE,Autres pays d'Europe,import,2022,439903,1021834,2025
RUSSIE,Autres pays d'Europe,import,2023,502279,1688374,2025
RUSSIE,Autres pays d'Europe,import,2024,578966,1697373,2025
RUSSIE,Autres pays d'Europe,import,2025,494460,1669814,2025
REPUBLIQUE D'UKRAINE,Autres pays d'Europe,import,2021,72667,198648,2025
REPUBLIQUE D'UKRAINE,Autres pays d'Europe,import,2022,31451,73200,2025
REPUBLIQUE D'UKRAINE,Autres pays d'Europe,import,2023,10004,25714,2025
REPUBLIQUE D'UKRAINE,Autres pays d'Europe,import,2024,12131,71859,2025
REPUBLIQUE D'UKRAINE,Autres pays d'Europe,import,2025,32740,162346,2025
REPUBLIQUE DE BIELORUSSIE,Autres pays d'Europe,import,2021,6106,27420,2025
REPUBLIQUE DE BIELORUSSIE,Autres pays d'Europe,import,2022,144,204,2025
REPUBLIQUE DE BIELORUSSIE,Autres pays d'Europe,import,2023,133,37,2025
REPUBLIQUE DE BIELORUSSIE,Autres pays d'Europe,import,2024,372,911,2025
REPUBLIQUE DE BIELORUSSIE,Autres pays d'Europe,import,2025,183,194,2025
REPUBLIQUE D'AZERBADJAN,Autres pays d'Europe,import,2021,576,553,2025
REPUBLIQUE D'AZERBADJAN,Autres pays d'Europe,import,2022,86,675,2025
REPUBLIQUE D'AZERBADJAN,Autres pays d'Europe,import,2023,736,957,2025
REPUBLIQUE D'AZERBADJAN,Autres pays d'Europe,import,2024,1381,324,2025
REPUBLIQUE D'AZERBADJAN,Autres pays d'Europe,import,2025,400,267,2025
ALBANIE,Autres pays d'Europe,import,2021,10532,168431,2025
ALBANIE,Autres pays d'Europe,import,2022,5236,7843,2025
ALBANIE,Autres pays d'Europe,import,2023,9075,14425,2025
ALBANIE,Autres pays d'Europe,import,2024,9044,6540,2025
ALBANIE,Autres pays d'Europe,import,2025,4832,4742,2025
REPUBLIQUE DE KAZAKSTAN,Autres pays d'Europe,import,2021,28598,273744,2025
REPUBLIQUE DE KAZAKSTAN,Autres pays d'Europe,import,2022,29318,82956,2025
REPUBLIQUE DE KAZAKSTAN,Autres pays d'Europe,import,2023,15833,238871,2025
REPUBLIQUE DE KAZAKSTAN,Autres pays d'Europe,import,2024,19521,83467,2025
REPUBLIQUE DE KAZAKSTAN,Autres pays d'Europe,import,2025,26353,161643,2025
TRIESTE,Autres pays d'Europe,import,2021,23,56,2025
TRIESTE,Autres pays d'Europe,import,2022,52,91,2025
TRIESTE,Autres pays d'Europe,import,2023,397,349,2025
TRIESTE,Autres pays d'Europe,import,2024,23,137,2025
TRIESTE,Autres pays d'Europe,import,2025,,,2025
ARMENIE,Autres pays d'Europe,import,2021,16,14,2025
ARMENIE,Autres pays d'Europe,import,2022,22,0,2025
ARMENIE,Autres pays d'Europe,import,2023,31,9,2025
ARMENIE,Autres pays d'Europe,import,2024,129,95,2025
ARMENIE,Autres pays d'Europe,import,2025,1,1,2025
HELGOLAND,Autres pays d'Europe,import,2021,231,124,2025
HELGOLAND,Autres pays d'Europe,import,2022,226,129,2025
HELGOLAND,Autres pays d'Europe,import,2023,245,263,2025
HELGOLAND,Autres pays d'Europe,import,2024,281,322,2025
HELGOLAND,Autres pays d'Europe,import,2025,557,381,2025
REPUBLIQUE DE GEORGIE,Autres pays d'Europe,import,2021,268,123,2025
REPUBLIQUE DE GEORGIE,Autres pays d'Europe,import,2022,329,873,2025
REPUBLIQUE DE GEORGIE,Autres pays d'Europe,import,2023,723,540,2025
REPUBLIQUE DE GEORGIE,Autres pays d'Europe,import,2024,1174,862,2025
REPUBLIQUE DE GEORGIE,Autres pays d'Europe,import,2025,1239,711,2025
BOSNIE-HERZEGOVINE,Autres pays d'Europe,import,2021,23,12,2025
BOSNIE-HERZEGOVINE,Autres pays d'Europe,import,2022,1918,4073,2025
BOSNIE-HERZEGOVINE,Autres pays d'Europe,import,2023,11,1,2025
BOSNIE-HERZEGOVINE,Autres pays d'Europe,import,2024,29,2,2025
BOSNIE-HERZEGOVINE,Autres pays d'Europe,import,2025,678,198,2025
TCHAD,Afrique centrale,import,2021,2,0,2025
TCHAD,Afrique centrale,import,2022,1,5,2025
TCHAD,Afrique centrale,import,2023,,,2025
TCHAD,Afrique centrale,import,2024,3,2,2025
TCHAD,Afrique centrale,import,2025,1,0,2025
CAMEROUN,Afrique centrale,import,2021,14302,64484,2025
CAMEROUN,Afrique centrale,import,2022,14018,64612,2025
CAMEROUN,Afrique centrale,import,2023,15070,69182,2025
CAMEROUN,Afrique centrale,import,2024,13196,64615,2025
CAMEROUN,Afrique centrale,import,2025,12407,63953,2025
CENTRE AFRIQUE,Afrique centrale,import,2021,353,70,2025
CENTRE AFRIQUE,Afrique centrale,import,2022,36,127,2025
CENTRE AFRIQUE,Afrique centrale,import,2023,11,120,2025
CENTRE AFRIQUE,Afrique centrale,import,2024,0,0,2025
CENTRE AFRIQUE,Afrique centrale,import,2025,27,173,2025
GUINEE EQUATORIALE,Afrique centrale,import,2021,2,20,2025
GUINEE EQUATORIALE,Afrique centrale,import,2022,,,2025
GUINEE EQUATORIALE,Afrique centrale,import,2023,26,224,2025
GUINEE EQUATORIALE,Afrique centrale,import,2024,2042,5988,2025
GUINEE EQUATORIALE,Afrique centrale,import,2025,7,24,2025
SAINT THOMAS ILE DU PRINCE,Afrique centrale,import,2021,588,113,2025
SAINT THOMAS ILE DU PRINCE,Afrique centrale,import,2022,11,29,2025
SAINT THOMAS ILE DU PRINCE,Afrique centrale,import,2023,,,2025
SAINT THOMAS ILE DU PRINCE,Afrique centrale,import,2024,,,2025
SAINT THOMAS ILE DU PRINCE,Afrique centrale,import,2025,,,2025
GABON,Afrique centrale,import,2021,2078,5376,2025
GABON,Afrique centrale,import,2022,2778,5708,2025
GABON,Afrique centrale,import,2023,3795,10821,2025
GABON,Afrique centrale,import,2024,4119,6880,2025
GABON,Afrique centrale,import,2025,2491,7643,2025
CONGO,Afrique centrale,import,2021,1219,3905,2025
CONGO,Afrique centrale,import,2022,2326,4021,2025
CONGO,Afrique centrale,import,2023,621,4145,2025
CONGO,Afrique centrale,import,2024,169,1060,2025
CONGO,Afrique centrale,import,2025,361,3307,2025
CONGO DEMOCRATIQUE,Afrique centrale,import,2021,715,4219,2025
CONGO DEMOCRATIQUE,Afrique centrale,import,2022,850,7179,2025
CONGO DEMOCRATIQUE,Afrique centrale,import,2023,61,827,2025
CONGO DEMOCRATIQUE,Afrique centrale,import,2024,303,604,2025
CONGO DEMOCRATIQUE,Afrique centrale,import,2025,5,3,2025
RWANDA,Afrique centrale,import,2021,130,20,2025
RWANDA,Afrique centrale,import,2022,,,2025
RWANDA,Afrique centrale,import,2023,4,2,2025
RWANDA,Afrique centrale,import,2024,,,2025
RWANDA,Afrique centrale,import,2025,37,6,2025
BURUNDI,Afrique centrale,import,2021,21,2,2025
BURUNDI,Afrique centrale,import,2022,,,2025
BURUNDI,Afrique centrale,import,2023,13,1,2025
BURUNDI,Afrique centrale,import,2024,25,2,2025
BURUNDI,Afrique centrale,import,2025,,,2025
ILES CANARIES,Afrique du Nord,import,2021,3,28,2025
ILES CANARIES,Afrique du Nord,import,2022,,,2025
ILES CANARIES,Afrique du Nord,import,2023,,,2025
ILES CANARIES,Afrique du Nord,import,2024,,,2025
ILES CANARIES,Afrique du Nord,import,2025,,,2025
MAROC,Afrique du Nord,import,2021,91500,166530,2025
MAROC,Afrique du Nord,import,2022,92360,208905,2025
MAROC,Afrique du Nord,import,2023,123362,247214,2025
MAROC,Afrique du Nord,import,2024,147040,283724,2025
MAROC,Afrique du Nord,import,2025,149988,314813,2025
ALGERIE,Afrique du Nord,import,2021,21678,347548,2025
ALGERIE,Afrique du Nord,import,2022,36621,625545,2025
ALGERIE,Afrique du Nord,import,2023,41693,293852,2025
ALGERIE,Afrique du Nord,import,2024,8508,22393,2025
ALGERIE,Afrique du Nord,import,2025,3265,28981,2025
TUNISIE,Afrique du Nord,import,2021,26989,123743,2025
TUNISIE,Afrique du Nord,import,2022,28385,130444,2025
TUNISIE,Afrique du Nord,import,2023,39222,126982,2025
TUNISIE,Afrique du Nord,import,2024,23358,68441,2025
TUNISIE,Afrique du Nord,import,2025,22091,79800,2025
LIBYE,Afrique du Nord,import,2021,181,662,2025
LIBYE,Afrique du Nord,import,2022,1581,2238,2025
LIBYE,Afrique du Nord,import,2023,19,44,2025
LIBYE,Afrique du Nord,import,2024,4,36,2025
LIBYE,Afrique du Nord,import,2025,66,1368,2025
EGYPTE,Afrique du Nord,import,2021,36182,353600,2025
EGYPTE,Afrique du Nord,import,2022,52967,401323,2025
EGYPTE,Afrique du Nord,import,2023,74737,337280,2025
EGYPTE,Afrique du Nord,import,2024,62550,399244,2025
EGYPTE,Afrique du Nord,import,2025,68507,451102,2025
SOUDAN,Afrique du Nord,import,2021,6610,788,2025
SOUDAN,Afrique du Nord,import,2022,482,302,2025
SOUDAN,Afrique du Nord,import,2023,326,390,2025
SOUDAN,Afrique du Nord,import,2024,100,130,2025
SOUDAN,Afrique du Nord,import,2025,4,9,2025
MAURITANIE,Afrique occidentale,import,2021,2295,3548,2025
MAURITANIE,Afrique occidentale,import,2022,6611,12157,2025
MAURITANIE,Afrique occidentale,import,2023,17045,31351,2025
MAURITANIE,Afrique occidentale,import,2024,16668,83703,2025
MAURITANIE,Afrique occidentale,import,2025,15140,97700,2025
MALI,Afrique occidentale,import,2021,2270,5369,2025
MALI,Afrique occidentale,import,2022,891,1057,2025
MALI,Afrique occidentale,import,2023,21606,6024,2025
MALI,Afrique occidentale,import,2024,4372,1483,2025
MALI,Afrique occidentale,import,2025,5712,36206,2025
BURKINA FASO,Afrique occidentale,import,2021,387,581,2025
BURKINA FASO,Afrique occidentale,import,2022,884,69,2025
BURKINA FASO,Afrique occidentale,import,2023,340,152,2025
BURKINA FASO,Afrique occidentale,import,2024,476,585,2025
BURKINA FASO,Afrique occidentale,import,2025,707,6204,2025
NIGER,Afrique occidentale,import,2021,460,155,2025
NIGER,Afrique occidentale,import,2022,50,100,2025
NIGER,Afrique occidentale,import,2023,338,212,2025
NIGER,Afrique occidentale,import,2024,407,424,2025
NIGER,Afrique occidentale,import,2025,176,78,2025
ILES DU CAP VERT,Afrique occidentale,import,2021,1770,4275,2025
ILES DU CAP VERT,Afrique occidentale,import,2022,2592,3999,2025
ILES DU CAP VERT,Afrique occidentale,import,2023,9,10,2025
ILES DU CAP VERT,Afrique occidentale,import,2024,37,49,2025
ILES DU CAP VERT,Afrique occidentale,import,2025,1633,4499,2025
GAMBIE,Afrique occidentale,import,2021,3882,6103,2025
GAMBIE,Afrique occidentale,import,2022,2219,3592,2025
GAMBIE,Afrique occidentale,import,2023,4562,7343,2025
GAMBIE,Afrique occidentale,import,2024,983,1370,2025
GAMBIE,Afrique occidentale,import,2025,1990,3306,2025
GUINEE BISSAU,Afrique occidentale,import,2021,212,397,2025
GUINEE BISSAU,Afrique occidentale,import,2022,139,261,2025
GUINEE BISSAU,Afrique occidentale,import,2023,132,308,2025
GUINEE BISSAU,Afrique occidentale,import,2024,57,433,2025
GUINEE BISSAU,Afrique occidentale,import,2025,85,338,2025
GUINEE REPUBLIQUE,Afrique occidentale,import,2021,1915,14179,2025
GUINEE REPUBLIQUE,Afrique occidentale,import,2022,7797,26164,2025
GUINEE REPUBLIQUE,Afrique occidentale,import,2023,6104,20625,2025
GUINEE REPUBLIQUE,Afrique occidentale,import,2024,1647,4350,2025
GUINEE REPUBLIQUE,Afrique occidentale,import,2025,3495,10371,2025
SIERRA LEONE,Afrique occidentale,import,2021,9496,18522,2025
SIERRA LEONE,Afrique occidentale,import,2022,9801,16358,2025
SIERRA LEONE,Afrique occidentale,import,2023,2910,4514,2025
SIERRA LEONE,Afrique occidentale,import,2024,3084,4746,2025
SIERRA LEONE,Afrique occidentale,import,2025,2685,4078,2025
LIBERIA,Afrique occidentale,import,2021,1598,5253,2025
LIBERIA,Afrique occidentale,import,2022,759,1430,2025
LIBERIA,Afrique occidentale,import,2023,207,203,2025
LIBERIA,Afrique occidentale,import,2024,,,2025
LIBERIA,Afrique occidentale,import,2025,3,2,2025
COTE D'IVOIRE,Afrique occidentale,import,2021,58199,127975,2025
COTE D'IVOIRE,Afrique occidentale,import,2022,72860,114595,2025
COTE D'IVOIRE,Afrique occidentale,import,2023,54040,87867,2025
COTE D'IVOIRE,Afrique occidentale,import,2024,64412,95226,2025
COTE D'IVOIRE,Afrique occidentale,import,2025,62981,102098,2025
GHANA,Afrique occidentale,import,2021,41477,67257,2025
GHANA,Afrique occidentale,import,2022,43571,73357,2025
GHANA,Afrique occidentale,import,2023,20930,43242,2025
GHANA,Afrique occidentale,import,2024,33769,90932,2025
GHANA,Afrique occidentale,import,2025,26914,58464,2025
TOGO,Afrique occidentale,import,2021,17419,43796,2025
TOGO,Afrique occidentale,import,2022,8997,8971,2025
TOGO,Afrique occidentale,import,2023,9342,16121,2025
TOGO,Afrique occidentale,import,2024,6470,20092,2025
TOGO,Afrique occidentale,import,2025,15655,19511,2025
BENIN,Afrique occidentale,import,2021,1221,3775,2025
BENIN,Afrique occidentale,import,2022,384,369,2025
BENIN,Afrique occidentale,import,2023,1763,5087,2025
BENIN,Afrique occidentale,import,2024,1664,3773,2025
BENIN,Afrique occidentale,import,2025,2625,21299,2025
NIGERIA,Afrique occidentale,import,2021,287563,1040221,2025
NIGERIA,Afrique occidentale,import,2022,331199,655773,2025
NIGERIA,Afrique occidentale,import,2023,617385,1457901,2025
NIGERIA,Afrique occidentale,import,2024,542046,1350894,2025
NIGERIA,Afrique occidentale,import,2025,560824,1621699,2025
ILE STE HELENE,Afrique orientale et du Sud,import,2021,2,1,2025
ILE STE HELENE,Afrique orientale et du Sud,import,2022,652,4869,2025
ILE STE HELENE,Afrique orientale et du Sud,import,2023,1865,5261,2025
ILE STE HELENE,Afrique orientale et du Sud,import,2024,17,18,2025
ILE STE HELENE,Afrique orientale et du Sud,import,2025,22,2,2025
ANGOLA,Afrique orientale et du Sud,import,2021,2471,10028,2025
ANGOLA,Afrique orientale et du Sud,import,2022,2466,9417,2025
ANGOLA,Afrique orientale et du Sud,import,2023,3758,13028,2025
ANGOLA,Afrique orientale et du Sud,import,2024,30,326,2025
ANGOLA,Afrique orientale et du Sud,import,2025,137,1622,2025
ETHIOPIE,Afrique orientale et du Sud,import,2021,59,14,2025
ETHIOPIE,Afrique orientale et du Sud,import,2022,46,17,2025
ETHIOPIE,Afrique orientale et du Sud,import,2023,787,4005,2025
ETHIOPIE,Afrique orientale et du Sud,import,2024,22,5,2025
ETHIOPIE,Afrique orientale et du Sud,import,2025,36,108,2025
DJIBOUTI,Afrique orientale et du Sud,import,2021,22,29,2025
DJIBOUTI,Afrique orientale et du Sud,import,2022,5,4,2025
DJIBOUTI,Afrique orientale et du Sud,import,2023,8,2,2025
DJIBOUTI,Afrique orientale et du Sud,import,2024,6,60,2025
DJIBOUTI,Afrique orientale et du Sud,import,2025,108,48,2025
REPUBLIQUE DE SOMALIE,Afrique orientale et du Sud,import,2021,2105,2318,2025
REPUBLIQUE DE SOMALIE,Afrique orientale et du Sud,import,2022,2014,2120,2025
REPUBLIQUE DE SOMALIE,Afrique orientale et du Sud,import,2023,1284,1372,2025
REPUBLIQUE DE SOMALIE,Afrique orientale et du Sud,import,2024,1027,1172,2025
REPUBLIQUE DE SOMALIE,Afrique orientale et du Sud,import,2025,992,1069,2025
KENYA,Afrique orientale et du Sud,import,2021,2117,516,2025
KENYA,Afrique orientale et du Sud,import,2022,334,341,2025
KENYA,Afrique orientale et du Sud,import,2023,488,761,2025
KENYA,Afrique orientale et du Sud,import,2024,526,766,2025
KENYA,Afrique orientale et du Sud,import,2025,2923,1865,2025
OUGANDA,Afrique orientale et du Sud,import,2021,143,198,2025
OUGANDA,Afrique orientale et du Sud,import,2022,369,230,2025
OUGANDA,Afrique orientale et du Sud,import,2023,81,57,2025
OUGANDA,Afrique orientale et du Sud,import,2024,279,286,2025
OUGANDA,Afrique orientale et du Sud,import,2025,87,124,2025
TANZANIE,Afrique orientale et du Sud,import,2021,167,155,2025
TANZANIE,Afrique orientale et du Sud,import,2022,12658,84226,2025
TANZANIE,Afrique orientale et du Sud,import,2023,156,268,2025
TANZANIE,Afrique orientale et du Sud,import,2024,513,810,2025
TANZANIE,Afrique orientale et du Sud,import,2025,2089,1818,2025
SEYCHELLES,Afrique orientale et du Sud,import,2021,237,13,2025
SEYCHELLES,Afrique orientale et du Sud,import,2022,896,51,2025
SEYCHELLES,Afrique orientale et du Sud,import,2023,479,3,2025
SEYCHELLES,Afrique orientale et du Sud,import,2024,15,59,2025
SEYCHELLES,Afrique orientale et du Sud,import,2025,0,0,2025
MOZAMBIQUE,Afrique orientale et du Sud,import,2021,4310,80189,2025
MOZAMBIQUE,Afrique orientale et du Sud,import,2022,26249,205554,2025
MOZAMBIQUE,Afrique orientale et du Sud,import,2023,23201,247734,2025
MOZAMBIQUE,Afrique orientale et du Sud,import,2024,15106,233203,2025
MOZAMBIQUE,Afrique orientale et du Sud,import,2025,3636,64649,2025
MADAGASCAR,Afrique orientale et du Sud,import,2021,74,13,2025
