chapitre,sens,annee,valeur,poids,edition
"Vêtements et accessoires du vêtement, autres qu'en bonneterie",import,2020,12834,9782,2024
"Vêtements et accessoires du vêtement, autres qu'en bonneterie",import,2021,10603,15376,2024
"Vêtements et accessoires du vêtement, autres qu'en bonneterie",import,2022,11232,13894,2024
"Vêtements et accessoires du vêtement, autres qu'en bonneterie",import,2023,15608,20906,2024
"Vêtements et accessoires du vêtement, autres qu'en bonneterie",import,2024,11292,21824,2024
"Autres articles textiles confectionnés, assortiments, friperie et chiffons",import,2020,32320,53364,2024
"Autres articles textiles confectionnés, assortiments, friperie et chiffons",import,2021,39442,69675,2024
"Autres articles textiles confectionnés, assortiments, friperie et chiffons",import,2022,35285,68336,2024
"Autres articles textiles confectionnés, assortiments, friperie et chiffons",import,2023,33302,78245,2024
"Autres articles textiles confectionnés, assortiments, friperie et chiffons",import,2024,40368,84470,2024
"Chaussures, guêtres et articles analogues, parties de ces objets",import,2020,9076,14225,2024
"Chaussures, guêtres et articles analogues, parties de ces objets",import,2021,10255,19195,2024
"Chaussures, guêtres et articles analogues, parties de ces objets",import,2022,11042,21066,2024
"Chaussures, guêtres et articles analogues, parties de ces objets",import,2023,12591,25909,2024
"Chaussures, guêtres et articles analogues, parties de ces objets",import,2024,13734,25942,2024
Coiffures et parties de coiffures,import,2020,1902,602,2024
Coiffures et parties de coiffures,import,2021,1446,833,2024
Coiffures et parties de coiffures,import,2022,2445,1001,2024
Coiffures et parties de coiffures,import,2023,2467,1375,2024
Coiffures et parties de coiffures,import,2024,3009,1934,2024
"Parapluies, parasols, cannes, fouets, cravaches et leurs parties",import,2020,98,192,2024
"Parapluies, parasols, cannes, fouets, cravaches et leurs parties",import,2021,148,304,2024
"Parapluies, parasols, cannes, fouets, cravaches et leurs parties",import,2022,193,411,2024
"Parapluies, parasols, cannes, fouets, cravaches et leurs parties",import,2023,218,446,2024
"Parapluies, parasols, cannes, fouets, cravaches et leurs parties",import,2024,240,420,2024
"Plumes apprêtées, fleurs artificielles, ouvrages en cheveux",import,2020,220,551,2024
"Plumes apprêtées, fleurs artificielles, ouvrages en cheveux",import,2021,296,879,2024
"Plumes apprêtées, fleurs artificielles, ouvrages en cheveux",import,2022,345,986,2024
"Plumes apprêtées, fleurs artificielles, ouvrages en cheveux",import,2023,370,1037,2024
"Plumes apprêtées, fleurs artificielles, ouvrages en cheveux",import,2024,407,1124,2024
"Ouvrages en pierres, plâtre, ciment, amiante, mica ou matières analogues",import,2020,6025,20906,2024
"Ouvrages en pierres, plâtre, ciment, amiante, mica ou matières analogues",import,2021,7091,27364,2024
"Ouvrages en pierres, plâtre, ciment, amiante, mica ou matières analogues",import,2022,9175,34028,2024
"Ouvrages en pierres, plâtre, ciment, amiante, mica ou matières analogues",import,2023,15810,72508,2024
"Ouvrages en pierres, plâtre, ciment, amiante, mica ou matières analogues",import,2024,9625,37132,2024
Produits céramiques,import,2020,36714,260354,2024
Produits céramiques,import,2021,43842,302774,2024
Produits céramiques,import,2022,47726,329798,2024
Produits céramiques,import,2023,43514,389967,2024
Produits céramiques,import,2024,49785,371054,2024
Verre et ouvrages en verre,import,2020,12032,44747,2024
Verre et ouvrages en verre,import,2021,17103,58106,2024
Verre et ouvrages en verre,import,2022,20218,68109,2024
Verre et ouvrages en verre,import,2023,17757,57588,2024
Verre et ouvrages en verre,import,2024,19795,74387,2024
"Perles, pierres gemmes, métaux précieux, bijouterie fantaisie, monnaies",import,2020,1449,1927,2024
"Perles, pierres gemmes, métaux précieux, bijouterie fantaisie, monnaies",import,2021,1723,3491,2024
"Perles, pierres gemmes, métaux précieux, bijouterie fantaisie, monnaies",import,2022,1804,3025,2024
"Perles, pierres gemmes, métaux précieux, bijouterie fantaisie, monnaies",import,2023,3149,3332,2024
"Perles, pierres gemmes, métaux précieux, bijouterie fantaisie, monnaies",import,2024,2912,4167,2024
"Fonte, fer et acier",import,2020,159333,499222,2024
"Fonte, fer et acier",import,2021,232829,639680,2024
"Fonte, fer et acier",import,2022,244709,564647,2024
"Fonte, fer et acier",import,2023,201218,541352,2024
"Fonte, fer et acier",import,2024,143147,413523,2024
"Ouvrages en fonte, fer ou acier",import,2020,114664,121156,2024
"Ouvrages en fonte, fer ou acier",import,2021,167593,132961,2024
"Ouvrages en fonte, fer ou acier",import,2022,337844,218048,2024
"Ouvrages en fonte, fer ou acier",import,2023,269366,198900,2024
"Ouvrages en fonte, fer ou acier",import,2024,194942,146419,2024
Cuivre et ouvrages en cuivre,import,2020,18183,5804,2024
Cuivre et ouvrages en cuivre,import,2021,25298,6221,2024
Cuivre et ouvrages en cuivre,import,2022,34493,7064,2024
Cuivre et ouvrages en cuivre,import,2023,32879,6771,2024
Cuivre et ouvrages en cuivre,import,2024,31793,6278,2024
Nickel et ouvrages en nickel,import,2020,213,37,2024
Nickel et ouvrages en nickel,import,2021,1822,125,2024
Nickel et ouvrages en nickel,import,2022,1987,150,2024
Nickel et ouvrages en nickel,import,2023,651,129,2024
Nickel et ouvrages en nickel,import,2024,585,40,2024
Aluminium et ouvrages en aluminium,import,2020,30097,20768,2024
Aluminium et ouvrages en aluminium,import,2021,36660,20794,2024
Aluminium et ouvrages en aluminium,import,2022,42685,23870,2024
Aluminium et ouvrages en aluminium,import,2023,39172,25603,2024
Aluminium et ouvrages en aluminium,import,2024,48426,28287,2024
Plomb et ouvrages en plomb,import,2020,272,183,2024
Plomb et ouvrages en plomb,import,2021,33,91,2024
Plomb et ouvrages en plomb,import,2022,34,61,2024
Plomb et ouvrages en plomb,import,2023,60,50,2024
Plomb et ouvrages en plomb,import,2024,568,141,2024
Zinc et ouvrages en zinc,import,2020,848,5816,2024
Zinc et ouvrages en zinc,import,2021,606,3625,2024
Zinc et ouvrages en zinc,import,2022,750,5284,2024
Zinc et ouvrages en zinc,import,2023,1090,5211,2024
Zinc et ouvrages en zinc,import,2024,1512,5996,2024
Étain et ouvrages en étain,import,2020,11,18,2024
Étain et ouvrages en étain,import,2021,34,7,2024
Étain et ouvrages en étain,import,2022,6,11,2024
Étain et ouvrages en étain,import,2023,9,23,2024
Étain et ouvrages en étain,import,2024,15,30,2024
"Autres métaux communs, cermets, ouvrages en ces matières",import,2020,96,84,2024
"Autres métaux communs, cermets, ouvrages en ces matières",import,2021,99,84,2024
"Autres métaux communs, cermets, ouvrages en ces matières",import,2022,257,124,2024
"Autres métaux communs, cermets, ouvrages en ces matières",import,2023,473,262,2024
"Autres métaux communs, cermets, ouvrages en ces matières",import,2024,479,358,2024
"Outils, outillage, coutellerie, couverts en métaux communs et parties",import,2020,7162,8213,2024
"Outils, outillage, coutellerie, couverts en métaux communs et parties",import,2021,10374,10298,2024
"Outils, outillage, coutellerie, couverts en métaux communs et parties",import,2022,13276,11183,2024
"Outils, outillage, coutellerie, couverts en métaux communs et parties",import,2023,9393,12219,2024
"Outils, outillage, coutellerie, couverts en métaux communs et parties",import,2024,12612,14143,2024
Ouvrages divers en métaux communs,import,2020,9721,11417,2024
Ouvrages divers en métaux communs,import,2021,10280,13190,2024
Ouvrages divers en métaux communs,import,2022,12529,14457,2024
Ouvrages divers en métaux communs,import,2023,51803,20717,2024
Ouvrages divers en métaux communs,import,2024,16301,18980,2024
"Réacteurs nucléaires, chaudières, machines, appareils, engins mécaniques",import,2020,382531,129613,2024
"Réacteurs nucléaires, chaudières, machines, appareils, engins mécaniques",import,2021,487119,153937,2024
"Réacteurs nucléaires, chaudières, machines, appareils, engins mécaniques",import,2022,575075,179336,2024
"Réacteurs nucléaires, chaudières, machines, appareils, engins mécaniques",import,2023,608029,191865,2024
"Réacteurs nucléaires, chaudières, machines, appareils, engins mécaniques",import,2024,613518,196827,2024
"Machines électriques, appareils d'émission-réception radio/tv",import,2020,309046,74239,2024
"Machines électriques, appareils d'émission-réception radio/tv",import,2021,312976,77137,2024
"Machines électriques, appareils d'émission-réception radio/tv",import,2022,323437,79133,2024
"Machines électriques, appareils d'émission-réception radio/tv",import,2023,392345,85463,2024
"Machines électriques, appareils d'émission-réception radio/tv",import,2024,469713,102764,2024
"Véhicules et matériel pour voies ferrées, appareils de signalisation",import,2020,24248,4345,2024
"Véhicules et matériel pour voies ferrées, appareils de signalisation",import,2021,8485,4211,2024
"Véhicules et matériel pour voies ferrées, appareils de signalisation",import,2022,6434,3379,2024
"Véhicules et matériel pour voies ferrées, appareils de signalisation",import,2023,120485,9045,2024
"Véhicules et matériel pour voies ferrées, appareils de signalisation",import,2024,36552,4878,2024
"Voitures automobiles et autres véhicules terrestres, parties, accessoires",import,2020,255446,147808,2024
"Voitures automobiles et autres véhicules terrestres, parties, accessoires",import,2021,302070,180873,2024
"Voitures automobiles et autres véhicules terrestres, parties, accessoires",import,2022,304755,165584,2024
"Voitures automobiles et autres véhicules terrestres, parties, accessoires",import,2023,453721,180765,2024
"Voitures automobiles et autres véhicules terrestres, parties, accessoires",import,2024,436289,199057,2024
Navigation aérienne ou spatiale,import,2020,2246,75,2024
Navigation aérienne ou spatiale,import,2021,2656,63,2024
Navigation aérienne ou spatiale,import,2022,1128,26,2024
Navigation aérienne ou spatiale,import,2023,13732,63,2024
Navigation aérienne ou spatiale,import,2024,1737,32,2024
Navigation maritime ou fluviale,import,2020,29017,11818,2024
Navigation maritime ou fluviale,import,2021,15426,2627,2024
Navigation maritime ou fluviale,import,2022,241272,38834,2024
Navigation maritime ou fluviale,import,2023,125905,22033,2024
Navigation maritime ou fluviale,import,2024,200838,63438,2024
"Appareils d'optique, de précision, médico-chirurgicaux, parties, accessoires",import,2020,64017,6274,2024
"Appareils d'optique, de précision, médico-chirurgicaux, parties, accessoires",import,2021,80713,7304,2024
"Appareils d'optique, de précision, médico-chirurgicaux, parties, accessoires",import,2022,73792,7437,2024
"Appareils d'optique, de précision, médico-chirurgicaux, parties, accessoires",import,2023,90611,7862,2024
"Appareils d'optique, de précision, médico-chirurgicaux, parties, accessoires",import,2024,79964,7919,2024
Horlogerie,import,2020,314,226,2024
Horlogerie,import,2021,272,400,2024
Horlogerie,import,2022,375,501,2024
Horlogerie,import,2023,394,650,2024
Horlogerie,import,2024,564,1420,2024
"Instruments de musique, parties et accessoires de ces instruments",import,2020,28,53,2024
"Instruments de musique, parties et accessoires de ces instruments",import,2021,17,33,2024
"Instruments de musique, parties et accessoires de ces instruments",import,2022,53,73,2024
"Instruments de musique, parties et accessoires de ces instruments",import,2023,84,65,2024
"Instruments de musique, parties et accessoires de ces instruments",import,2024,191,83,2024
"Armes, munitions et leurs parties et accessoires",import,2020,13829,384,2024
"Armes, munitions et leurs parties et accessoires",import,2021,5789,314,2024
"Armes, munitions et leurs parties et accessoires",import,2022,6387,403,2024
"Armes, munitions et leurs parties et accessoires",import,2023,9175,735,2024
"Armes, munitions et leurs parties et accessoires",import,2024,30347,394,2024
"Meubles y.c. médicaux, appareils d'éclairage, constructions préfabriquées",import,2020,38921,40869,2024
"Meubles y.c. médicaux, appareils d'éclairage, constructions préfabriquées",import,2021,43667,53302,2024
"Meubles y.c. médicaux, appareils d'éclairage, constructions préfabriquées",import,2022,60819,59062,2024
"Meubles y.c. médicaux, appareils d'éclairage, constructions préfabriquées",import,2023,70534,66667,2024
"Meubles y.c. médicaux, appareils d'éclairage, constructions préfabriquées",import,2024,60819,75630,2024
"Jouets, jeux, articles de divertissements ou sports, parties, accessoires",import,2020,4054,4961,2024
"Jouets, jeux, articles de divertissements ou sports, parties, accessoires",import,2021,4277,6749,2024
"Jouets, jeux, articles de divertissements ou sports, parties, accessoires",import,2022,6956,8375,2024
"Jouets, jeux, articles de divertissements ou sports, parties, accessoires",import,2023,6186,9320,2024
"Jouets, jeux, articles de divertissements ou sports, parties, accessoires",import,2024,6005,10146,2024
Ouvrages divers,import,2020,11540,20815,2024
Ouvrages divers,import,2021,9617,19610,2024
Ouvrages divers,import,2022,9603,17905,2024
Ouvrages divers,import,2023,8984,21139,2024
Ouvrages divers,import,2024,11888,25969,2024
"Objets d'art, de collection ou d'antiquité",import,2020,64,98,2024
"Objets d'art, de collection ou d'antiquité",import,2021,472,284,2024
"Objets d'art, de collection ou d'antiquité",import,2022,174,189,2024
"Objets d'art, de collection ou d'antiquité",import,2023,160,222,2024
"Objets d'art, de collection ou d'antiquité",import,2024,127,292,2024
