chapitre,sens,annee,valeur,poids,edition
"Vêtements et accessoires du vêtement, autres qu'en bonneterie",import,2018,8092,9376,2020
"Vêtements et accessoires du vêtement, autres qu'en bonneterie",import,2019,11489,9522,2020
"Vêtements et accessoires du vêtement, autres qu'en bonneterie",import,2020,12834,9782,2020
"Autres articles textiles confectionnés, assortiments, friperie et chiffons",import,2016,22369,36156,2020
"Autres articles textiles confectionnés, assortiments, friperie et chiffons",import,2017,26682,44810,2020
"Autres articles textiles confectionnés, assortiments, friperie et chiffons",import,2018,29497,48466,2020
"Autres articles textiles confectionnés, assortiments, friperie et chiffons",import,2019,31930,107693,2020
"Autres articles textiles confectionnés, assortiments, friperie et chiffons",import,2020,32320,53364,2020
"Chaussures, guêtres et articles analogues, parties de ces objets",import,2016,6392,9630,2020
"Chaussures, guêtres et articles analogues, parties de ces objets",import,2017,6325,13700,2020
"Chaussures, guêtres et articles analogues, parties de ces objets",import,2018,6414,11936,2020
"Chaussures, guêtres et articles analogues, parties de ces objets",import,2019,9965,12535,2020
"Chaussures, guêtres et articles analogues, parties de ces objets",import,2020,9076,14225,2020
Coiffures et parties de coiffures,import,2016,552,278,2020
Coiffures et parties de coiffures,import,2017,2247,455,2020
Coiffures et parties de coiffures,import,2018,720,477,2020
Coiffures et parties de coiffures,import,2019,1041,706,2020
Coiffures et parties de coiffures,import,2020,1902,602,2020
"Parapluies, parasols, cannes, fouets, cravaches et leurs parties",import,2016,150,110,2020
"Parapluies, parasols, cannes, fouets, cravaches et leurs parties",import,2017,103,200,2020
"Parapluies, parasols, cannes, fouets, cravaches et leurs parties",import,2018,189,238,2020
"Parapluies, parasols, cannes, fouets, cravaches et leurs parties",import,2019,64,117,2020
"Parapluies, parasols, cannes, fouets, cravaches et leurs parties",import,2020,98,192,2020
"Plumes apprêtées, fleurs artificielles, ouvrages en cheveux",import,2016,213,391,2020
"Plumes apprêtées, fleurs artificielles, ouvrages en cheveux",import,2017,145,424,2020
"Plumes apprêtées, fleurs artificielles, ouvrages en cheveux",import,2018,247,540,2020
"Plumes apprêtées, fleurs artificielles, ouvrages en cheveux",import,2019,364,677,2020
"Plumes apprêtées, fleurs artificielles, ouvrages en cheveux",import,2020,220,551,2020
"Ouvrages en pierres, plâtre, ciment, amiante, mica ou matières analogues",import,2016,5205,31912,2020
"Ouvrages en pierres, plâtre, ciment, amiante, mica ou matières analogues",import,2017,5113,24687,2020
"Ouvrages en pierres, plâtre, ciment, amiante, mica ou matières analogues",import,2018,16854,78948,2020
"Ouvrages en pierres, plâtre, ciment, amiante, mica ou matières analogues",import,2019,8263,33555,2020
"Ouvrages en pierres, plâtre, ciment, amiante, mica ou matières analogues",import,2020,6025,20906,2020
Produits céramiques,import,2016,24178,182185,2020
Produits céramiques,import,2017,29931,229514,2020
Produits céramiques,import,2018,37545,241050,2020
Produits céramiques,import,2019,41228,280342,2020
Produits céramiques,import,2020,36714,260354,2020
Verre et ouvrages en verre,import,2016,9957,33016,2020
Verre et ouvrages en verre,import,2017,11960,38321,2020
Verre et ouvrages en verre,import,2018,14980,43251,2020
Verre et ouvrages en verre,import,2019,13495,47058,2020
Verre et ouvrages en verre,import,2020,12032,44747,2020
"Perles, pierres gemmes, métaux précieux, bijouterie fantaisie, monnaies",import,2016,1601,1037,2020
"Perles, pierres gemmes, métaux précieux, bijouterie fantaisie, monnaies",import,2017,1432,1103,2020
"Perles, pierres gemmes, métaux précieux, bijouterie fantaisie, monnaies",import,2018,1724,2162,2020
"Perles, pierres gemmes, métaux précieux, bijouterie fantaisie, monnaies",import,2019,2184,1754,2020
"Perles, pierres gemmes, métaux précieux, bijouterie fantaisie, monnaies",import,2020,1449,1927,2020
"Fonte, fer et acier",import,2016,101569,395136,2020
"Fonte, fer et acier",import,2017,136470,432992,2020
"Fonte, fer et acier",import,2018,182981,522064,2020
"Fonte, fer et acier",import,2019,176510,542401,2020
"Fonte, fer et acier",import,2020,159333,499222,2020
"Ouvrages en fonte, fer ou acier",import,2016,75014,73734,2020
"Ouvrages en fonte, fer ou acier",import,2017,98719,100555,2020
"Ouvrages en fonte, fer ou acier",import,2018,148950,183574,2020
"Ouvrages en fonte, fer ou acier",import,2019,153027,174576,2020
"Ouvrages en fonte, fer ou acier",import,2020,114664,121156,2020
Cuivre et ouvrages en cuivre,import,2016,10567,3837,2020
Cuivre et ouvrages en cuivre,import,2017,15125,4267,2020
Cuivre et ouvrages en cuivre,import,2018,15469,4508,2020
Cuivre et ouvrages en cuivre,import,2019,17875,5300,2020
Cuivre et ouvrages en cuivre,import,2020,18183,5804,2020
Nickel et ouvrages en nickel,import,2016,69,68,2020
Nickel et ouvrages en nickel,import,2017,42,146,2020
Nickel et ouvrages en nickel,import,2018,43,72,2020
Nickel et ouvrages en nickel,import,2019,26,19,2020
Nickel et ouvrages en nickel,import,2020,213,37,2020
Aluminium et ouvrages en aluminium,import,2016,17746,10353,2020
Aluminium et ouvrages en aluminium,import,2017,31105,14717,2020
Aluminium et ouvrages en aluminium,import,2018,27213,14490,2020
Aluminium et ouvrages en aluminium,import,2019,47774,29620,2020
Aluminium et ouvrages en aluminium,import,2020,30097,20768,2020
Plomb et ouvrages en plomb,import,2016,21,15,2020
Plomb et ouvrages en plomb,import,2017,767,293,2020
Plomb et ouvrages en plomb,import,2018,60,67,2020
Plomb et ouvrages en plomb,import,2019,66,29,2020
Plomb et ouvrages en plomb,import,2020,272,183,2020
Zinc et ouvrages en zinc,import,2016,607,1843,2020
Zinc et ouvrages en zinc,import,2017,344,1349,2020
Zinc et ouvrages en zinc,import,2018,525,2239,2020
Zinc et ouvrages en zinc,import,2019,1185,5632,2020
Zinc et ouvrages en zinc,import,2020,848,5816,2020
Étain et ouvrages en étain,import,2016,6,6,2020
Étain et ouvrages en étain,import,2017,5,11,2020
Étain et ouvrages en étain,import,2018,12,8,2020
Étain et ouvrages en étain,import,2019,13,16,2020
Étain et ouvrages en étain,import,2020,11,18,2020
"Autres métaux communs, cermets, ouvrages en ces matières",import,2016,10,5,2020
"Autres métaux communs, cermets, ouvrages en ces matières",import,2017,2,6,2020
"Autres métaux communs, cermets, ouvrages en ces matières",import,2018,17,8,2020
"Autres métaux communs, cermets, ouvrages en ces matières",import,2019,77,67,2020
"Autres métaux communs, cermets, ouvrages en ces matières",import,2020,96,84,2020
"Outils, outillage, coutellerie, couverts en métaux communs et parties",import,2016,9673,6430,2020
"Outils, outillage, coutellerie, couverts en métaux communs et parties",import,2017,9296,6614,2020
"Outils, outillage, coutellerie, couverts en métaux communs et parties",import,2018,6556,6343,2020
"Outils, outillage, coutellerie, couverts en métaux communs et parties",import,2019,7177,6968,2020
"Outils, outillage, coutellerie, couverts en métaux communs et parties",import,2020,7162,8213,2020
Ouvrages divers en métaux communs,import,2016,6790,6708,2020
Ouvrages divers en métaux communs,import,2017,5587,7683,2020
Ouvrages divers en métaux communs,import,2018,12417,8907,2020
Ouvrages divers en métaux communs,import,2019,10279,9726,2020
Ouvrages divers en métaux communs,import,2020,9721,11417,2020
"Réacteurs nucléaires, chaudières, machines, appareils, engins mécaniques",import,2016,366747,102786,2020
"Réacteurs nucléaires, chaudières, machines, appareils, engins mécaniques",import,2017,377430,115012,2020
"Réacteurs nucléaires, chaudières, machines, appareils, engins mécaniques",import,2018,337909,112400,2020
"Réacteurs nucléaires, chaudières, machines, appareils, engins mécaniques",import,2019,429274,132308,2020
"Réacteurs nucléaires, chaudières, machines, appareils, engins mécaniques",import,2020,382531,129613,2020
"Machines électriques, appareils d'émission-réception radio/tv",import,2016,202340,43348,2020
"Machines électriques, appareils d'émission-réception radio/tv",import,2017,302951,67043,2020
"Machines électriques, appareils d'émission-réception radio/tv",import,2018,248355,56998,2020
"Machines électriques, appareils d'émission-réception radio/tv",import,2019,318393,66778,2020
"Machines électriques, appareils d'émission-réception radio/tv",import,2020,309046,74239,2020
"Véhicules et matériel pour voies ferrées, appareils de signalisation",import,2016,3567,2217,2020
"Véhicules et matériel pour voies ferrées, appareils de signalisation",import,2017,3309,2828,2020
"Véhicules et matériel pour voies ferrées, appareils de signalisation",import,2018,10668,3584,2020
"Véhicules et matériel pour voies ferrées, appareils de signalisation",import,2019,97398,6112,2020
"Véhicules et matériel pour voies ferrées, appareils de signalisation",import,2020,24248,4345,2020
"Voitures automobiles et autres véhicules terrestres, parties, accessoires",import,2016,273141,114664,2020
"Voitures automobiles et autres véhicules terrestres, parties, accessoires",import,2017,274279,128974,2020
"Voitures automobiles et autres véhicules terrestres, parties, accessoires",import,2018,302200,149175,2020
"Voitures automobiles et autres véhicules terrestres, parties, accessoires",import,2019,290598,158248,2020
"Voitures automobiles et autres véhicules terrestres, parties, accessoires",import,2020,255446,147808,2020
Navigation aérienne ou spatiale,import,2016,672,21,2020
Navigation aérienne ou spatiale,import,2017,2893,51,2020
Navigation aérienne ou spatiale,import,2018,1094,23,2020
Navigation aérienne ou spatiale,import,2019,1204,10,2020
Navigation aérienne ou spatiale,import,2020,2246,75,2020
Navigation maritime ou fluviale,import,2016,10505,1258,2020
Navigation maritime ou fluviale,import,2017,13438,2645,2020
Navigation maritime ou fluviale,import,2018,60821,13575,2020
Navigation maritime ou fluviale,import,2019,47937,20518,2020
Navigation maritime ou fluviale,import,2020,29017,11818,2020
"Appareils d'optique, de précision, médico-chirurgicaux, parties, accessoires",import,2016,34420,3953,2020
"Appareils d'optique, de précision, médico-chirurgicaux, parties, accessoires",import,2017,45557,4047,2020
"Appareils d'optique, de précision, médico-chirurgicaux, parties, accessoires",import,2018,33180,4213,2020
"Appareils d'optique, de précision, médico-chirurgicaux, parties, accessoires",import,2019,39362,5770,2020
"Appareils d'optique, de précision, médico-chirurgicaux, parties, accessoires",import,2020,64017,6274,2020
Horlogerie,import,2016,352,246,2020
Horlogerie,import,2017,453,283,2020
Horlogerie,import,2018,637,199,2020
Horlogerie,import,2019,735,301,2020
Horlogerie,import,2020,314,226,2020
"Instruments de musique, parties et accessoires de ces instruments",import,2016,18,26,2020
"Instruments de musique, parties et accessoires de ces instruments",import,2017,408,90,2020
"Instruments de musique, parties et accessoires de ces instruments",import,2018,124,39,2020
"Instruments de musique, parties et accessoires de ces instruments",import,2019,27,57,2020
"Instruments de musique, parties et accessoires de ces instruments",import,2020,28,53,2020
"Armes, munitions et leurs parties et accessoires",import,2016,3072,380,2020
"Armes, munitions et leurs parties et accessoires",import,2017,9479,593,2020
"Armes, munitions et leurs parties et accessoires",import,2018,1591,108,2020
"Armes, munitions et leurs parties et accessoires",import,2019,6660,1659,2020
"Armes, munitions et leurs parties et accessoires",import,2020,13829,384,2020
"Meubles y.c. médicaux, appareils d'éclairage, constructions préfabriquées",import,2016,27284,30877,2020
"Meubles y.c. médicaux, appareils d'éclairage, constructions préfabriquées",import,2017,36271,44065,2020
"Meubles y.c. médicaux, appareils d'éclairage, constructions préfabriquées",import,2018,40475,45968,2020
"Meubles y.c. médicaux, appareils d'éclairage, constructions préfabriquées",import,2019,39630,44036,2020
"Meubles y.c. médicaux, appareils d'éclairage, constructions préfabriquées",import,2020,38921,40869,2020
"Jouets, jeux, articles de divertissements ou sports, parties, accessoires",import,2016,2703,3301,2020
"Jouets, jeux, articles de divertissements ou sports, parties, accessoires",import,2017,2623,4316,2020
"Jouets, jeux, articles de divertissements ou sports, parties, accessoires",import,2018,3927,3945,2020
"Jouets, jeux, articles de divertissements ou sports, parties, accessoires",import,2019,3723,4191,2020
"Jouets, jeux, articles de divertissements ou sports, parties, accessoires",import,2020,4054,4961,2020
Ouvrages divers,import,2016,8256,13273,2020
Ouvrages divers,import,2017,8326,13978,2020
Ouvrages divers,import,2018,9920,17069,2020
Ouvrages divers,import,2019,11605,18291,2020
Ouvrages divers,import,2020,11540,20815,2020
"Objets d'art, de collection ou d'antiquité",import,2016,54,71,2020
"Objets d'art, de collection ou d'antiquité",import,2017,79,100,2020
"Objets d'art, de collection ou d'antiquité",import,2018,88,97,2020
"Objets d'art, de collection ou d'antiquité",import,2019,430,133,2020
"Objets d'art, de collection ou d'antiquité",import,2020,64,98,2020
