chapitre,sens,annee,valeur,poids,edition
"Vêtements et accessoires du vêtement, autres qu'en bonneterie",import,2018,8078,9370,2019
"Vêtements et accessoires du vêtement, autres qu'en bonneterie",import,2019,11477,9518,2019
"Autres articles textiles confectionnés, assortiments, friperie et chiffons",import,2015,31318,32455,2019
"Autres articles textiles confectionnés, assortiments, friperie et chiffons",import,2016,22302,36133,2019
"Autres articles textiles confectionnés, assortiments, friperie et chiffons",import,2017,25677,44226,2019
"Autres articles textiles confectionnés, assortiments, friperie et chiffons",import,2018,27703,45805,2019
"Autres articles textiles confectionnés, assortiments, friperie et chiffons",import,2019,32123,107811,2019
"Chaussures, guêtres et articles analogues, parties de ces objets",import,2015,6266,7504,2019
"Chaussures, guêtres et articles analogues, parties de ces objets",import,2016,6426,9635,2019
"Chaussures, guêtres et articles analogues, parties de ces objets",import,2017,6337,13702,2019
"Chaussures, guêtres et articles analogues, parties de ces objets",import,2018,6378,11931,2019
"Chaussures, guêtres et articles analogues, parties de ces objets",import,2019,10018,12628,2019
Coiffures et parties de coiffures,import,2015,472,275,2019
Coiffures et parties de coiffures,import,2016,542,277,2019
Coiffures et parties de coiffures,import,2017,2231,453,2019
Coiffures et parties de coiffures,import,2018,720,477,2019
Coiffures et parties de coiffures,import,2019,1029,705,2019
"Parapluies, parasols, cannes, fouets, cravaches et leurs parties",import,2015,80,198,2019
"Parapluies, parasols, cannes, fouets, cravaches et leurs parties",import,2016,150,110,2019
"Parapluies, parasols, cannes, fouets, cravaches et leurs parties",import,2017,103,200,2019
"Parapluies, parasols, cannes, fouets, cravaches et leurs parties",import,2018,189,238,2019
"Parapluies, parasols, cannes, fouets, cravaches et leurs parties",import,2019,64,117,2019
"Plumes apprêtées, fleurs artificielles, ouvrages en cheveux",import,2015,194,308,2019
"Plumes apprêtées, fleurs artificielles, ouvrages en cheveux",import,2016,213,391,2019
"Plumes apprêtées, fleurs artificielles, ouvrages en cheveux",import,2017,145,424,2019
"Plumes apprêtées, fleurs artificielles, ouvrages en cheveux",import,2018,247,540,2019
"Plumes apprêtées, fleurs artificielles, ouvrages en cheveux",import,2019,364,677,2019
"Ouvrages en pierres, plâtre, ciment, amiante, mica ou matières analogues",import,2015,6275,23654,2019
"Ouvrages en pierres, plâtre, ciment, amiante, mica ou matières analogues",import,2016,5114,31498,2019
"Ouvrages en pierres, plâtre, ciment, amiante, mica ou matières analogues",import,2017,5023,24733,2019
"Ouvrages en pierres, plâtre, ciment, amiante, mica ou matières analogues",import,2018,16842,78850,2019
"Ouvrages en pierres, plâtre, ciment, amiante, mica ou matières analogues",import,2019,8269,33566,2019
Produits céramiques,import,2015,19726,149408,2019
Produits céramiques,import,2016,24240,183099,2019
Produits céramiques,import,2017,29863,228102,2019
Produits céramiques,import,2018,37266,238419,2019
Produits céramiques,import,2019,40978,279033,2019
Verre et ouvrages en verre,import,2015,9579,27161,2019
Verre et ouvrages en verre,import,2016,10080,33184,2019
Verre et ouvrages en verre,import,2017,11834,38080,2019
Verre et ouvrages en verre,import,2018,15021,43444,2019
Verre et ouvrages en verre,import,2019,13315,46750,2019
"Perles, pierres gemmes, métaux précieux, bijouterie fantaisie, monnaies",import,2015,1384,938,2019
"Perles, pierres gemmes, métaux précieux, bijouterie fantaisie, monnaies",import,2016,1570,1037,2019
"Perles, pierres gemmes, métaux précieux, bijouterie fantaisie, monnaies",import,2017,1421,1102,2019
"Perles, pierres gemmes, métaux précieux, bijouterie fantaisie, monnaies",import,2018,1717,2162,2019
"Perles, pierres gemmes, métaux précieux, bijouterie fantaisie, monnaies",import,2019,2160,1752,2019
"Fonte, fer et acier",import,2015,102109,329995,2019
"Fonte, fer et acier",import,2016,90384,354162,2019
"Fonte, fer et acier",import,2017,126032,411422,2019
"Fonte, fer et acier",import,2018,156437,452682,2019
"Fonte, fer et acier",import,2019,153948,466507,2019
"Ouvrages en fonte, fer ou acier",import,2015,61487,45363,2019
"Ouvrages en fonte, fer ou acier",import,2016,70988,66010,2019
"Ouvrages en fonte, fer ou acier",import,2017,96030,92670,2019
"Ouvrages en fonte, fer ou acier",import,2018,144309,174007,2019
"Ouvrages en fonte, fer ou acier",import,2019,149932,167225,2019
Cuivre et ouvrages en cuivre,import,2015,12371,3696,2019
Cuivre et ouvrages en cuivre,import,2016,10504,3806,2019
Cuivre et ouvrages en cuivre,import,2017,15187,4304,2019
Cuivre et ouvrages en cuivre,import,2018,15523,4543,2019
Cuivre et ouvrages en cuivre,import,2019,18045,5356,2019
Nickel et ouvrages en nickel,import,2015,14,33,2019
Nickel et ouvrages en nickel,import,2016,69,68,2019
Nickel et ouvrages en nickel,import,2017,42,146,2019
Nickel et ouvrages en nickel,import,2018,43,72,2019
Nickel et ouvrages en nickel,import,2019,26,19,2019
Aluminium et ouvrages en aluminium,import,2015,15834,8575,2019
Aluminium et ouvrages en aluminium,import,2016,17672,10285,2019
Aluminium et ouvrages en aluminium,import,2017,30764,14568,2019
Aluminium et ouvrages en aluminium,import,2018,27001,14529,2019
Aluminium et ouvrages en aluminium,import,2019,48150,29593,2019
Plomb et ouvrages en plomb,import,2015,61,41,2019
Plomb et ouvrages en plomb,import,2016,21,15,2019
Plomb et ouvrages en plomb,import,2017,766,293,2019
Plomb et ouvrages en plomb,import,2018,60,68,2019
Plomb et ouvrages en plomb,import,2019,64,29,2019
Zinc et ouvrages en zinc,import,2015,1226,1141,2019
Zinc et ouvrages en zinc,import,2016,701,1866,2019
Zinc et ouvrages en zinc,import,2017,344,1349,2019
Zinc et ouvrages en zinc,import,2018,482,2219,2019
Zinc et ouvrages en zinc,import,2019,1191,5632,2019
Étain et ouvrages en étain,import,2015,6,10,2019
Étain et ouvrages en étain,import,2016,6,6,2019
Étain et ouvrages en étain,import,2017,5,11,2019
Étain et ouvrages en étain,import,2018,12,8,2019
Étain et ouvrages en étain,import,2019,13,16,2019
"Autres métaux communs, cermets, ouvrages en ces matières",import,2015,295,73,2019
"Autres métaux communs, cermets, ouvrages en ces matières",import,2016,3,2,2019
"Autres métaux communs, cermets, ouvrages en ces matières",import,2017,8,9,2019
"Autres métaux communs, cermets, ouvrages en ces matières",import,2018,17,8,2019
"Autres métaux communs, cermets, ouvrages en ces matières",import,2019,77,67,2019
"Outils, outillage, coutellerie, couverts en métaux communs et parties",import,2015,5627,3626,2019
"Outils, outillage, coutellerie, couverts en métaux communs et parties",import,2016,5399,6136,2019
"Outils, outillage, coutellerie, couverts en métaux communs et parties",import,2017,6003,6436,2019
"Outils, outillage, coutellerie, couverts en métaux communs et parties",import,2018,5939,6289,2019
"Outils, outillage, coutellerie, couverts en métaux communs et parties",import,2019,7068,6943,2019
Ouvrages divers en métaux communs,import,2015,5422,5531,2019
Ouvrages divers en métaux communs,import,2016,6728,6665,2019
Ouvrages divers en métaux communs,import,2017,5701,7735,2019
Ouvrages divers en métaux communs,import,2018,12089,8646,2019
Ouvrages divers en métaux communs,import,2019,10252,9665,2019
"Réacteurs nucléaires, chaudières, machines, appareils, engins mécaniques",import,2015,351993,110075,2019
"Réacteurs nucléaires, chaudières, machines, appareils, engins mécaniques",import,2016,361278,101719,2019
"Réacteurs nucléaires, chaudières, machines, appareils, engins mécaniques",import,2017,374401,115899,2019
"Réacteurs nucléaires, chaudières, machines, appareils, engins mécaniques",import,2018,334658,112376,2019
"Réacteurs nucléaires, chaudières, machines, appareils, engins mécaniques",import,2019,424522,131830,2019
"Machines électriques, appareils d'émission-réception radio/tv",import,2015,193786,37891,2019
"Machines électriques, appareils d'émission-réception radio/tv",import,2016,183140,43008,2019
"Machines électriques, appareils d'émission-réception radio/tv",import,2017,282858,66531,2019
"Machines électriques, appareils d'émission-réception radio/tv",import,2018,244478,56022,2019
"Machines électriques, appareils d'émission-réception radio/tv",import,2019,321733,69108,2019
"Véhicules et matériel pour voies ferrées, appareils de signalisation",import,2015,2448,2695,2019
"Véhicules et matériel pour voies ferrées, appareils de signalisation",import,2016,3575,2218,2019
"Véhicules et matériel pour voies ferrées, appareils de signalisation",import,2017,3351,2891,2019
"Véhicules et matériel pour voies ferrées, appareils de signalisation",import,2018,10709,3645,2019
"Véhicules et matériel pour voies ferrées, appareils de signalisation",import,2019,97559,6132,2019
"Voitures automobiles et autres véhicules terrestres, parties, accessoires",import,2015,214768,103059,2019
"Voitures automobiles et autres véhicules terrestres, parties, accessoires",import,2016,256909,112452,2019
"Voitures automobiles et autres véhicules terrestres, parties, accessoires",import,2017,268895,128997,2019
"Voitures automobiles et autres véhicules terrestres, parties, accessoires",import,2018,289958,146907,2019
"Voitures automobiles et autres véhicules terrestres, parties, accessoires",import,2019,286233,158899,2019
Navigation aérienne ou spatiale,import,2015,597,8,2019
Navigation aérienne ou spatiale,import,2016,672,21,2019
Navigation aérienne ou spatiale,import,2017,2893,51,2019
Navigation aérienne ou spatiale,import,2018,1095,23,2019
Navigation aérienne ou spatiale,import,2019,1204,10,2019
Navigation maritime ou fluviale,import,2015,9891,3281,2019
Navigation maritime ou fluviale,import,2016,10423,1173,2019
Navigation maritime ou fluviale,import,2017,13355,2019,2019
Navigation maritime ou fluviale,import,2018,61863,13677,2019
Navigation maritime ou fluviale,import,2019,47882,20465,2019
"Appareils d'optique, de précision, médico-chirurgicaux, parties, accessoires",import,2015,31446,3106,2019
"Appareils d'optique, de précision, médico-chirurgicaux, parties, accessoires",import,2016,33910,3943,2019
"Appareils d'optique, de précision, médico-chirurgicaux, parties, accessoires",import,2017,45654,4017,2019
"Appareils d'optique, de précision, médico-chirurgicaux, parties, accessoires",import,2018,31974,4153,2019
"Appareils d'optique, de précision, médico-chirurgicaux, parties, accessoires",import,2019,39336,5766,2019
Horlogerie,import,2015,347,250,2019
Horlogerie,import,2016,313,246,2019
Horlogerie,import,2017,191,273,2019
Horlogerie,import,2018,830,208,2019
Horlogerie,import,2019,361,284,2019
"Instruments de musique, parties et accessoires de ces instruments",import,2015,168,16,2019
"Instruments de musique, parties et accessoires de ces instruments",import,2016,18,26,2019
"Instruments de musique, parties et accessoires de ces instruments",import,2017,407,89,2019
"Instruments de musique, parties et accessoires de ces instruments",import,2018,124,39,2019
"Instruments de musique, parties et accessoires de ces instruments",import,2019,27,57,2019
"Armes, munitions et leurs parties et accessoires",import,2015,2776,281,2019
"Armes, munitions et leurs parties et accessoires",import,2016,3072,380,2019
"Armes, munitions et leurs parties et accessoires",import,2017,9479,593,2019
"Armes, munitions et leurs parties et accessoires",import,2018,1591,108,2019
"Armes, munitions et leurs parties et accessoires",import,2019,6660,1659,2019
"Meubles y.c. médicaux, appareils d'éclairage, constructions préfabriquées",import,2015,27005,25937,2019
"Meubles y.c. médicaux, appareils d'éclairage, constructions préfabriquées",import,2016,27222,30881,2019
"Meubles y.c. médicaux, appareils d'éclairage, constructions préfabriquées",import,2017,36291,44046,2019
"Meubles y.c. médicaux, appareils d'éclairage, constructions préfabriquées",import,2018,40665,46082,2019
"Meubles y.c. médicaux, appareils d'éclairage, constructions préfabriquées",import,2019,39624,44041,2019
"Jouets, jeux, articles de divertissements ou sports, parties, accessoires",import,2015,2309,3418,2019
"Jouets, jeux, articles de divertissements ou sports, parties, accessoires",import,2016,2689,3290,2019
"Jouets, jeux, articles de divertissements ou sports, parties, accessoires",import,2017,2616,4317,2019
"Jouets, jeux, articles de divertissements ou sports, parties, accessoires",import,2018,3919,3944,2019
"Jouets, jeux, articles de divertissements ou sports, parties, accessoires",import,2019,3661,4182,2019
Ouvrages divers,import,2015,6548,8794,2019
Ouvrages divers,import,2016,8009,13222,2019
Ouvrages divers,import,2017,8072,13894,2019
Ouvrages divers,import,2018,9682,16980,2019
Ouvrages divers,import,2019,11528,18247,2019
"Objets d'art, de collection ou d'antiquité",import,2015,70,62,2019
"Objets d'art, de collection ou d'antiquité",import,2016,54,71,2019
"Objets d'art, de collection ou d'antiquité",import,2017,79,100,2019
"Objets d'art, de collection ou d'antiquité",import,2018,88,97,2019
"Objets d'art, de collection ou d'antiquité",import,2019,430,133,2019
