chapitre,sens,annee,valeur,poids,edition
"Vêtements et accessoires du vêtement, autres qu'en bonneterie",import,2020,12834,9782,2023
"Vêtements et accessoires du vêtement, autres qu'en bonneterie",import,2021,10603,15376,2023
"Vêtements et accessoires du vêtement, autres qu'en bonneterie",import,2022,11232,13894,2023
"Vêtements et accessoires du vêtement, autres qu'en bonneterie",import,2023,15608,20906,2023
"Autres articles textiles confectionnés, assortiments, friperie et chiffons",import,2019,31930,107693,2023
"Autres articles textiles confectionnés, assortiments, friperie et chiffons",import,2020,32320,53364,2023
"Autres articles textiles confectionnés, assortiments, friperie et chiffons",import,2021,39442,69675,2023
"Autres articles textiles confectionnés, assortiments, friperie et chiffons",import,2022,35285,68336,2023
"Autres articles textiles confectionnés, assortiments, friperie et chiffons",import,2023,33302,78245,2023
"Chaussures, guêtres et articles analogues, parties de ces objets",import,2019,9965,12535,2023
"Chaussures, guêtres et articles analogues, parties de ces objets",import,2020,9076,14225,2023
"Chaussures, guêtres et articles analogues, parties de ces objets",import,2021,10255,19195,2023
"Chaussures, guêtres et articles analogues, parties de ces objets",import,2022,11042,21066,2023
"Chaussures, guêtres et articles analogues, parties de ces objets",import,2023,12591,25909,2023
Coiffures et parties de coiffures,import,2019,1041,706,2023
Coiffures et parties de coiffures,import,2020,1902,602,2023
Coiffures et parties de coiffures,import,2021,1446,833,2023
Coiffures et parties de coiffures,import,2022,2445,1001,2023
Coiffures et parties de coiffures,import,2023,2467,1375,2023
"Parapluies, parasols, cannes, fouets, cravaches et leurs parties",import,2019,64,117,2023
"Parapluies, parasols, cannes, fouets, cravaches et leurs parties",import,2020,98,192,2023
"Parapluies, parasols, cannes, fouets, cravaches et leurs parties",import,2021,148,304,2023
"Parapluies, parasols, cannes, fouets, cravaches et leurs parties",import,2022,193,411,2023
"Parapluies, parasols, cannes, fouets, cravaches et leurs parties",import,2023,218,446,2023
"Plumes apprêtées, fleurs artificielles, ouvrages en cheveux",import,2019,364,677,2023
"Plumes apprêtées, fleurs artificielles, ouvrages en cheveux",import,2020,220,551,2023
"Plumes apprêtées, fleurs artificielles, ouvrages en cheveux",import,2021,296,879,2023
"Plumes apprêtées, fleurs artificielles, ouvrages en cheveux",import,2022,345,986,2023
"Plumes apprêtées, fleurs artificielles, ouvrages en cheveux",import,2023,370,1037,2023
"Ouvrages en pierres, plâtre, ciment, amiante, mica ou matières analogues",import,2019,8263,33555,2023
"Ouvrages en pierres, plâtre, ciment, amiante, mica ou matières analogues",import,2020,6025,20906,2023
"Ouvrages en pierres, plâtre, ciment, amiante, mica ou matières analogues",import,2021,7091,27364,2023
"Ouvrages en pierres, plâtre, ciment, amiante, mica ou matières analogues",import,2022,9175,34028,2023
"Ouvrages en pierres, plâtre, ciment, amiante, mica ou matières analogues",import,2023,15810,72508,2023
Produits céramiques,import,2019,41228,280342,2023
Produits céramiques,import,2020,36714,260354,2023
Produits céramiques,import,2021,43842,302774,2023
Produits céramiques,import,2022,47726,329798,2023
Produits céramiques,import,2023,43514,389967,2023
Verre et ouvrages en verre,import,2019,13495,47058,2023
Verre et ouvrages en verre,import,2020,12032,44747,2023
Verre et ouvrages en verre,import,2021,17103,58106,2023
Verre et ouvrages en verre,import,2022,20218,68109,2023
Verre et ouvrages en verre,import,2023,17757,57588,2023
"Perles, pierres gemmes, métaux précieux, bijouterie fantaisie, monnaies",import,2019,2184,1754,2023
"Perles, pierres gemmes, métaux précieux, bijouterie fantaisie, monnaies",import,2020,1449,1927,2023
"Perles, pierres gemmes, métaux précieux, bijouterie fantaisie, monnaies",import,2021,1723,3491,2023
"Perles, pierres gemmes, métaux précieux, bijouterie fantaisie, monnaies",import,2022,1804,3025,2023
"Perles, pierres gemmes, métaux précieux, bijouterie fantaisie, monnaies",import,2023,3149,3332,2023
"Fonte, fer et acier",import,2019,176510,542401,2023
"Fonte, fer et acier",import,2020,159333,499222,2023
"Fonte, fer et acier",import,2021,232829,639680,2023
"Fonte, fer et acier",import,2022,244709,564647,2023
"Fonte, fer et acier",import,2023,201218,541352,2023
"Ouvrages en fonte, fer ou acier",import,2019,153027,174576,2023
"Ouvrages en fonte, fer ou acier",import,2020,114664,121156,2023
"Ouvrages en fonte, fer ou acier",import,2021,167593,132961,2023
"Ouvrages en fonte, fer ou acier",import,2022,337844,218048,2023
"Ouvrages en fonte, fer ou acier",import,2023,269366,198900,2023
Cuivre et ouvrages en cuivre,import,2019,17875,5300,2023
Cuivre et ouvrages en cuivre,import,2020,18183,5804,2023
Cuivre et ouvrages en cuivre,import,2021,25298,6221,2023
Cuivre et ouvrages en cuivre,import,2022,34493,7064,2023
Cuivre et ouvrages en cuivre,import,2023,32879,6771,2023
Nickel et ouvrages en nickel,import,2019,26,19,2023
Nickel et ouvrages en nickel,import,2020,213,37,2023
Nickel et ouvrages en nickel,import,2021,1822,125,2023
Nickel et ouvrages en nickel,import,2022,1987,150,2023
Nickel et ouvrages en nickel,import,2023,651,129,2023
Aluminium et ouvrages en aluminium,import,2019,47774,29620,2023
Aluminium et ouvrages en aluminium,import,2020,30097,20768,2023
Aluminium et ouvrages en aluminium,import,2021,36660,20794,2023
Aluminium et ouvrages en aluminium,import,2022,42685,23870,2023
Aluminium et ouvrages en aluminium,import,2023,39172,25603,2023
Plomb et ouvrages en plomb,import,2019,66,29,2023
Plomb et ouvrages en plomb,import,2020,272,183,2023
Plomb et ouvrages en plomb,import,2021,33,91,2023
Plomb et ouvrages en plomb,import,2022,34,61,2023
Plomb et ouvrages en plomb,import,2023,60,50,2023
Zinc et ouvrages en zinc,import,2019,1185,5632,2023
Zinc et ouvrages en zinc,import,2020,848,5816,2023
Zinc et ouvrages en zinc,import,2021,606,3625,2023
Zinc et ouvrages en zinc,import,2022,750,5284,2023
Zinc et ouvrages en zinc,import,2023,1090,5211,2023
Étain et ouvrages en étain,import,2019,13,16,2023
Étain et ouvrages en étain,import,2020,11,18,2023
Étain et ouvrages en étain,import,2021,34,7,2023
Étain et ouvrages en étain,import,2022,6,11,2023
Étain et ouvrages en étain,import,2023,9,23,2023
"Autres métaux communs, cermets, ouvrages en ces matières",import,2019,77,67,2023
"Autres métaux communs, cermets, ouvrages en ces matières",import,2020,96,84,2023
"Autres métaux communs, cermets, ouvrages en ces matières",import,2021,99,84,2023
"Autres métaux communs, cermets, ouvrages en ces matières",import,2022,257,124,2023
"Autres métaux communs, cermets, ouvrages en ces matières",import,2023,473,262,2023
"Outils, outillage, coutellerie, couverts en métaux communs et parties",import,2019,7177,6968,2023
"Outils, outillage, coutellerie, couverts en métaux communs et parties",import,2020,7162,8213,2023
"Outils, outillage, coutellerie, couverts en métaux communs et parties",import,2021,10374,10298,2023
"Outils, outillage, coutellerie, couverts en métaux communs et parties",import,2022,13276,11183,2023
"Outils, outillage, coutellerie, couverts en métaux communs et parties",import,2023,9393,12219,2023
Ouvrages divers en métaux communs,import,2019,10279,9726,2023
Ouvrages divers en métaux communs,import,2020,9721,11417,2023
Ouvrages divers en métaux communs,import,2021,10280,13190,2023
Ouvrages divers en métaux communs,import,2022,12529,14457,2023
Ouvrages divers en métaux communs,import,2023,51803,20717,2023
"Réacteurs nucléaires, chaudières, machines, appareils, engins mécaniques",import,2019,429274,132308,2023
"Réacteurs nucléaires, chaudières, machines, appareils, engins mécaniques",import,2020,382531,129613,2023
"Réacteurs nucléaires, chaudières, machines, appareils, engins mécaniques",import,2021,487119,153937,2023
"Réacteurs nucléaires, chaudières, machines, appareils, engins mécaniques",import,2022,575075,179336,2023
"Réacteurs nucléaires, chaudières, machines, appareils, engins mécaniques",import,2023,608029,191865,2023
"Machines électriques, appareils d'émission-réception radio/tv",import,2019,318393,66778,2023
"Machines électriques, appareils d'émission-réception radio/tv",import,2020,309046,74239,2023
"Machines électriques, appareils d'émission-réception radio/tv",import,2021,312976,77137,2023
"Machines électriques, appareils d'émission-réception radio/tv",import,2022,323437,79133,2023
"Machines électriques, appareils d'émission-réception radio/tv",import,2023,392345,85463,2023
"Véhicules et matériel pour voies ferrées, appareils de signalisation",import,2019,97398,6112,2023
"Véhicules et matériel pour voies ferrées, appareils de signalisation",import,2020,24248,4345,2023
"Véhicules et matériel pour voies ferrées, appareils de signalisation",import,2021,8485,4211,2023
"Véhicules et matériel pour voies ferrées, appareils de signalisation",import,2022,6434,3379,2023
"Véhicules et matériel pour voies ferrées, appareils de signalisation",import,2023,120485,9045,2023
"Voitures automobiles et autres véhicules terrestres, parties, accessoires",import,2019,290598,158248,2023
"Voitures automobiles et autres véhicules terrestres, parties, accessoires",import,2020,255446,147808,2023
"Voitures automobiles et autres véhicules terrestres, parties, accessoires",import,2021,302070,180873,2023
"Voitures automobiles et autres véhicules terrestres, parties, accessoires",import,2022,304755,165584,2023
"Voitures automobiles et autres véhicules terrestres, parties, accessoires",import,2023,453721,180765,2023
Navigation aérienne ou spatiale,import,2019,1204,10,2023
Navigation aérienne ou spatiale,import,2020,2246,75,2023
Navigation aérienne ou spatiale,import,2021,2656,63,2023
Navigation aérienne ou spatiale,import,2022,1128,26,2023
Navigation aérienne ou spatiale,import,2023,13732,63,2023
Navigation maritime ou fluviale,import,2019,47937,20518,2023
Navigation maritime ou fluviale,import,2020,29017,11818,2023
Navigation maritime ou fluviale,import,2021,15426,2627,2023
Navigation maritime ou fluviale,import,2022,241272,38834,2023
Navigation maritime ou fluviale,import,2023,125905,22033,2023
"Appareils d'optique, de précision, médico-chirurgicaux, parties, accessoires",import,2019,39362,5770,2023
"Appareils d'optique, de précision, médico-chirurgicaux, parties, accessoires",import,2020,64017,6274,2023
"Appareils d'optique, de précision, médico-chirurgicaux, parties, accessoires",import,2021,80713,7304,2023
"Appareils d'optique, de précision, médico-chirurgicaux, parties, accessoires",import,2022,73792,7437,2023
"Appareils d'optique, de précision, médico-chirurgicaux, parties, accessoires",import,2023,90611,7862,2023
Horlogerie,import,2019,735,301,2023
Horlogerie,import,2020,314,226,2023
Horlogerie,import,2021,272,400,2023
Horlogerie,import,2022,375,501,2023
Horlogerie,import,2023,394,650,2023
"Instruments de musique, parties et accessoires de ces instruments",import,2019,27,57,2023
"Instruments de musique, parties et accessoires de ces instruments",import,2020,28,53,2023
"Instruments de musique, parties et accessoires de ces instruments",import,2021,17,33,2023
"Instruments de musique, parties et accessoires de ces instruments",import,2022,53,73,2023
"Instruments de musique, parties et accessoires de ces instruments",import,2023,84,65,2023
"Armes, munitions et leurs parties et accessoires",import,2019,6660,1659,2023
"Armes, munitions et leurs parties et accessoires",import,2020,13829,384,2023
"Armes, munitions et leurs parties et accessoires",import,2021,5789,314,2023
"Armes, munitions et leurs parties et accessoires",import,2022,6387,403,2023
"Armes, munitions et leurs parties et accessoires",import,2023,9175,735,2023
"Meubles y.c. médicaux, appareils d'éclairage, constructions préfabriquées",import,2019,39630,44036,2023
"Meubles y.c. médicaux, appareils d'éclairage, constructions préfabriquées",import,2020,38921,40869,2023
"Meubles y.c. médicaux, appareils d'éclairage, constructions préfabriquées",import,2021,43667,53302,2023
"Meubles y.c. médicaux, appareils d'éclairage, constructions préfabriquées",import,2022,60819,59062,2023
"Meubles y.c. médicaux, appareils d'éclairage, constructions préfabriquées",import,2023,70534,66667,2023
"Jouets, jeux, articles de divertissements ou sports, parties, accessoires",import,2019,3723,4191,2023
"Jouets, jeux, articles de divertissements ou sports, parties, accessoires",import,2020,4054,4961,2023
"Jouets, jeux, articles de divertissements ou sports, parties, accessoires",import,2021,4277,6749,2023
"Jouets, jeux, articles de divertissements ou sports, parties, accessoires",import,2022,6956,8375,2023
"Jouets, jeux, articles de divertissements ou sports, parties, accessoires",import,2023,6186,9320,2023
Ouvrages divers,import,2019,11605,18291,2023
Ouvrages divers,import,2020,11540,20815,2023
Ouvrages divers,import,2021,9617,19610,2023
Ouvrages divers,import,2022,9603,17905,2023
Ouvrages divers,import,2023,8984,21139,2023
"Objets d'art, de collection ou d'antiquité",import,2019,430,133,2023
"Objets d'art, de collection ou d'antiquité",import,2020,64,98,2023
"Objets d'art, de collection ou d'antiquité",import,2021,472,284,2023
"Objets d'art, de collection ou d'antiquité",import,2022,174,189,2023
"Objets d'art, de collection ou d'antiquité",import,2023,160,222,2023
